,First Name,Date,Event,Pools,Table of 512,Table of 256,Table of 128,Table of 64,Table of 32,Table of 16,Table of 8,Semi-Finals,Bronze Medal Matches,Finals
Daniell,Madeleine,4/19/2015,14TMWS,,,,,,,,,Ref: 1,Ref: 1,
Daniell,Madeleine,4/19/2015,DV2WS,,,,Ref: 2,Ref: 1,Ref: 2,,,,,
Daniell,Madeleine,4/20/2015,Y14MS,,,,Ref: 4,Ref: 2,Ref: 1,Ref: 1,,,,
Daniell,Madeleine,4/20/2015,Y14WS,,,,Ref: 2,Ref: 1,Ref: 1,Ref: 1,Ref: 1,,,
Daniell,Madeleine,6/27/2015,U16MS,,,,,,,,,,,
Daniell,Madeleine,6/29/2015,U16MF,,,,,,Ref: 1,,,,,
Daniell,Madeleine,6/29/2015,U16WS,,,,,Ref: 2,,Assist: 1,Assist: 1,Assist: 1,,
Daniell,Madeleine,6/30/2015,V60ME,,,,,,Ref: 1,,,,,
Daniell,Madeleine,6/30/2015,V70ME,,,,,,,Ref: 1,Ref: 1  Video: 1,Ref: 1,,
Daniell,Madeleine,7/1/2015,D1AMS,,,,,,,,,,,
Daniell,Madeleine,7/1/2015,V40WS,,,,,,,Ref: 2,Ref: 1,Video: 1,,
Daniell,Madeleine,7/3/2015,DV2WS,,,,Ref: 2,Ref: 2,Ref: 1,Ref: 1,,,,
Daniell,Madeleine,7/3/2015,Y12MS,,,,Ref: 3,Ref: 3,Ref: 1,,,,,
Daniell,Madeleine,7/4/2015,DV3MS,,,,Ref: 2,Ref: 2,Ref: 1,Ref: 1,,,,Ref: 1
Daniell,Madeleine,7/4/2015,Y14WS,,,Ref: 1,Ref: 2,Ref: 1,,,,,,
Daniell,Madeleine,7/5/2015,DV2MS,,,,Ref: 2,Ref: 2,Ref: 1,,,,,
Daniell,Madeleine,7/5/2015,Y10WS,,,,,Ref: 1,Ref: 1,Ref: 1,Ref: 1,,,
Daniell,Madeleine,7/6/2015,Y12WS,,,,,,,,Ref: 1,,,
Daniell,Madeleine,7/6/2015,Y14ME,,,Ref: 1,Ref: 4,Ref: 2,Ref: 1,,,Assist: 1,,
Daniell,Madeline,12/6/2014,DV1ME,,,Ref: 1,Ref: 2,Ref: 2,,,,,,
Daniell,Madeline,12/6/2014,V40WE,,,,,,,Ref: 1,Ref: 1,,,
Daniell,Madeline,12/7/2014,DV2MS,,,,,Ref: 2,Ref: 1,Ref: 1,,Ref: 1,,Ref: 1
Daniell,Madeline,12/7/2014,V70ME,,,,,,,,,,,
Daniell,Madeline,12/7/2014,VETWS,,,,,,Ref: 2,Ref: 1,Ref: 1,Video: 1,,
Schwarz,Laura,10/10/2014,DV1MS,,,,,,,,Ref: 1,,,
Schwarz,Laura,10/10/2014,DV1WS,,,,Ref: 1,Ref: 4,Ref: 1,Ref: 1,,Video: 1,,
Schwarz,Laura,10/11/2014,DV2WF,,,,Ref: 1,Ref: 2,Ref: 1,,,Ref: 1,,
Schwarz,Laura,10/13/2014,DV2WS,,,,Ref: 1,Ref: 3,Ref: 1,Ref: 1,Ref: 1,,,Ref: 1
Schwarz,Laura,10/11/2014,STMWS,,,,,,,,,,,Ref: 1
Schwarz,Laura,10/12/2014,U17MS,,,,Ref: 4,Ref: 3,Ref: 2,Video: 1,Ref: 1,Ref: 1,,
Schwarz,Laura,10/12/2014,U17WS,,,,,Ref: 2,Ref: 2,Video: 2,Ref: 1,Video: 1,,
Schwarz,Laura,11/7/2014,U17MF,,,Ref: 1,Ref: 4,Ref: 2,Ref: 1,Ref: 1  Video: 1,Ref: 1,,,
Schwarz,Laura,11/7/2014,U17WS,,,,Ref: 3,Ref: 3,Ref: 1,Video: 1,Video: 1,Ref: 1,,Ref: 1
Schwarz,Laura,11/8/2014,U17MS,,,Ref: 4,Ref: 6,Ref: 3,Ref: 1,Ref: 1,Video: 1,Ref: 1,,
Schwarz,Laura,11/8/2014,Y14WS,,,,,,,,,,,
Schwarz,Laura,11/9/2014,U20MF,,,,,,,,,,,
Schwarz,Laura,11/9/2014,U20WS,,,,Ref: 4,Ref: 2,Ref: 1,Video: 2,Ref: 2,Ref: 1,,Ref: 1
Schwarz,Laura,11/9/2014,Y14MS,,,,Ref: 2,Ref: 3,,,,,,
Schwarz,Laura,11/10/2014,U20MS,,,Ref: 2,Ref: 7,Ref: 3,Ref: 2,Ref: 1  Video: 1,Ref: 1,,,
Schwarz,Laura,12/5/2014,DV1MS,,,,,Ref: 2,Ref: 1,,Ref: 1,,,Ref: 1
Schwarz,Laura,12/5/2014,V50WS,,,,,,,,Video: 2,Video: 1,,
Schwarz,Laura,12/6/2014,DV1WS,,,,,Ref: 2,Ref: 1,Ref: 1  Video: 1,Video: 1,,,
Schwarz,Laura,12/7/2014,DV2MS,,,,,Ref: 2,Ref: 2,,Ref: 1,Video: 1,,Video: 1
Schwarz,Laura,12/7/2014,DV2WF,,,,,,,,Ref: 1,,,
Schwarz,Laura,12/8/2014,DV1MF,,,,Ref: 2,Ref: 2,Ref: 1,Ref: 1,Ref: 1,,,
Schwarz,Laura,1/9/2015,U20MS,,,,Ref: 2,Ref: 2,Ref: 1,Video: 1,,Ref: 1,,
Schwarz,Laura,1/10/2015,DV1WS,,,,,Ref: 3,Ref: 1,Ref: 1  Video: 1,,,,
Schwarz,Laura,1/11/2015,DV1MS,,,,Ref: 3,Ref: 2,Ref: 1,Video: 1,Ref: 1,,,
Schwarz,Laura,1/12/2015,DV1WF,,,,Ref: 1,Ref: 1,Ref: 2,,,,,
Schwarz,Laura,1/12/2015,U20WS,,,,Ref: 1,Ref: 2,Ref: 1,Video: 1,Ref: 1,,,
Schwarz,Laura,2/13/2015,JTMMS,,,,,,,Ref: 1,Ref: 1,Ref: 1,Ref: 1,
Schwarz,Laura,2/16/2015,JTMWS,,,,,,,,Ref: 1,,,Ref: 1
Schwarz,Laura,2/14/2015,U16MF,,,Ref: 2,Ref: 1,Ref: 1,Ref: 1,Ref: 1,Ref: 1,,,Ref: 1
Schwarz,Laura,2/16/2015,U16MS,,,Ref: 1,Ref: 4,,,,,,,
Schwarz,Laura,2/13/2015,U16WS,,,,,,,Ref: 1,Video: 1,Ref: 1,,Ref: 1
Schwarz,Laura,2/14/2015,U19MS,,,Ref: 1,Ref: 4,Ref: 3,Ref: 1,Ref: 1,Video: 1,Ref: 1,,
Schwarz,Laura,2/15/2015,U19WS,,,,Ref: 4,Ref: 2,Ref: 1,Ref: 1  Video: 1,Ref: 1,Video: 1,,Ref: 1
Schwarz,Laura,3/1/2015,DV1MF,,,,,Ref: 1,,Ref: 1,Ref: 1,Ref: 1,,
Schwarz,Laura,2/27/2015,DV1MS,,,,,Ref: 1,Ref: 3,Video: 1,Ref: 1,,,
Schwarz,Laura,2/28/2015,DV1WF,,,,,,Ref: 2,Ref: 2,,Ref: 1,,
Schwarz,Laura,3/2/2015,DV3WS,,,,,,Ref: 1,,Ref: 1,,,
Schwarz,Laura,3/2/2015,V40MS,,,,,,,,,Ref: 1,,
Schwarz,Laura,2/27/2015,V40WF,,,,,,,,Ref: 1,Ref: 1,,Ref: 1
Schwarz,Laura,3/2/2015,V50MS,,,,,,Ref: 1,Ref: 1,Ref: 1,Video: 1,,
Schwarz,Laura,2/27/2015,V60WF,,,,,,,,Video: 1,,,
Schwarz,Laura,6/27/2015,DV1WS,,,,,Ref: 1,Ref: 1,Ref: 1,Ref: 2,,,
Schwarz,Laura,6/27/2015,U16MS,,,,,,,Video: 1,Video: 1,Video: 1,,Ref: 1
Schwarz,Laura,6/28/2015,U19MS,,,,Ref: 3,Ref: 2,Ref: 1,Video: 1,,Ref: 1,,
Schwarz,Laura,6/29/2015,DV1MS,,,,,Ref: 3,Ref: 1,Ref: 1,,Video: 1,,
Schwarz,Laura,6/29/2015,U16WS,,,,,,,,,,,
Schwarz,Laura,7/1/2015,D1AMS,,,,Ref: 1,Ref: 5,Ref: 2,Ref: 1,,Video: 1,,Video: 1
Schwarz,Laura,7/1/2015,U19MF,,,,,,,Video: 1,,Ref: 1,,
Schwarz,Laura,7/3/2015,V50MS,,,,,,Ref: 1,Ref: 1,,Video: 1,,Ref: 1
Schwarz,Laura,7/3/2015,V70MS,,,,,,,,,,,Ref: 1
Schwarz,Laura,7/3/2015,V70MS,,,,,,,Video: 1,Ref: 2  Video: 2,Video: 2,,Video: 1
Schwarz,Laura,7/3/2015,Y12MS,,,,,,,,Video: 1,,,
Schwarz,Laura,7/4/2015,DV3MS,,,,,,,,,,,
Schwarz,Laura,7/4/2015,Y14WS,,,Ref: 1,Ref: 5,Ref: 2,Ref: 1,Ref: 1,Ref: 1,,,
Schwarz,Laura,7/5/2015,DV2MS,,,,Ref: 2,Ref: 2,,,Ref: 1,,,Assist: 1
Schwarz,Laura,7/6/2015,Y12WS,,,,,,,,,Video: 1,,
Schwarz,Laura,7/6/2015,Y14WF,,,Ref: 2,Ref: 2,,,,,,,
Delgaizo,Robert,11/7/2014,U17MF,,,Ref: 2,Ref: 4,Ref: 3,,,,,,
Delgaizo,Robert,11/7/2014,U20WF,,,,Ref: 2,,,Video: 1,,,,Ref: 1
Delgaizo,Robert,11/8/2014,U17MS,,,,,,,,,,,
Delgaizo,Robert,11/8/2014,Y14MF,,,,Ref: 1,Ref: 2,Ref: 1,,,,,
Delgaizo,Robert,11/8/2014,Y14WS,,,,,Ref: 2,Ref: 1,,,,,
Delgaizo,Robert,11/9/2014,U20MF,,,Ref: 2,Ref: 3,Ref: 1,,Ref: 1,Ref: 1,,,
Delgaizo,Robert,11/9/2014,Y14MS,,,,Ref: 2,Ref: 2,Ref: 1,Ref: 1,,Video: 1,,
Delgaizo,Robert,11/10/2014,U17ME,,,,Ref: 2,,,,,,,
Delgaizo,Robert,10/11/2014,DV1MF,,,,Ref: 3,,Ref: 2,Video: 1,,,,
Delgaizo,Robert,10/10/2014,DV1MS,,,,Ref: 2,,,,,,,
Delgaizo,Robert,10/12/2014,DV2MF,,,,,,,,Video: 1,Video: 1,,
Delgaizo,Robert,10/13/2014,DV2MS,,,,,,,,,,,
Delgaizo,Robert,10/10/2014,DV2WE,,,,,Ref: 4,Ref: 1,,,,,
Delgaizo,Robert,10/11/2014,DV2WF,,,,,,,,Video: 1,Video: 1,,
Delgaizo,Robert,10/13/2014,DV2WS,,,,,Ref: 3,Ref: 1,,,,,
Delgaizo,Robert,10/12/2014,U17MS,,,,Ref: 6,Ref: 2,Ref: 1,Ref: 1,,,,
Delgaizo,Robert,10/12/2014,U17WS,,,,Ref: 1,Ref: 3,Ref: 1,Ref: 1,,,,
Delgaizo,Robert,6/27/2015,D1AWF,,,,,Ref: 1,Ref: 1,,Ref: 1,,,
Delgaizo,Robert,6/27/2015,DV1MF,,,,Ref: 1,Ref: 1,Ref: 1,Ref: 1,,,,
Delgaizo,Robert,6/28/2015,DV1WF,,,,,Ref: 1,Ref: 2,Ref: 1,Assist: 1,,,
Delgaizo,Robert,6/28/2015,U19WE,,,,Ref: 1,Ref: 1,,,,,,
Delgaizo,Robert,6/29/2015,STMWF,,,,,,Ref: 1,Ref: 1,,Ref: 1,Ref: 1,
Delgaizo,Robert,6/30/2015,D1AMF,,,,,,Ref: 1,,Video: 1,,,
Delgaizo,Robert,6/30/2015,U19WF,,,,Ref: 3,Ref: 1,Ref: 1,,,,,
Delgaizo,Robert,7/1/2015,V40MF,,,,,,Ref: 2,Ref: 2,Ref: 1,,,
Delgaizo,Robert,7/1/2015,V60MF,,,,,,Ref: 2,,Ref: 1,Video: 1,,
Delgaizo,Robert,7/2/2015,DV3MF,,,,Ref: 2,Ref: 1,,Ref: 1,Assist: 1,,,
Delgaizo,Robert,7/2/2015,U16WF,,,,Ref: 1,Ref: 1,Ref: 1,Video: 1,,,,
Delgaizo,Robert,7/3/2015,DV2MF,,,,Ref: 2,Ref: 1,,Ref: 1,,,,Video: 1
Delgaizo,Robert,7/3/2015,Y12WE,,,,Ref: 1,Ref: 2,Ref: 1,,Video: 1,,,
Delgaizo,Robert,7/4/2015,Y10WF,,,,Ref: 1,Video: 1,Ref: 2,Ref: 1,,,,
Delgaizo,Robert,7/4/2015,Y14MF,,,Ref: 5,Ref: 1,Ref: 1,Ref: 1,,,,,
Delgaizo,Robert,7/5/2015,Y10MF,,,,Ref: 2,Ref: 2,,,,,,
Delgaizo,Robert,7/5/2015,Y12WF,,,,,,Ref: 1,,Video: 1,,,
Delgaizo,Robert,7/6/2015,Y12MF,,,Ref: 2,Ref: 3,Ref: 1,,,Ref: 1,Video: 1,,
Delgaizo,Robert,7/6/2015,Y14WF,,,Ref: 2,Ref: 2,Ref: 2,Ref: 1,,,,,
Delap,Rylan,1/9/2015,DV1MF,,,,Ref: 3,Ref: 1,,,,,,
Delap,Rylan,1/10/2015,DV1ME,,,,Ref: 1,,,,,,,
Delap,Rylan,1/10/2015,U20WF,,,,Ref: 1,Ref: 2,,,Ref: 1,,,
Delap,Rylan,1/11/2015,U20MF,,,,Ref: 4,,Ref: 1,,Ref: 1,,,
Delap,Rylan,2/15/2015,JTMMF,,,,,,,Ref: 1,Ref: 1,Ref: 1,Ref: 1,
Delap,Rylan,2/14/2015,JTMWF,,,,,,,Ref: 1,Ref: 1,,,
Delap,Rylan,2/14/2015,U16MF,,,Ref: 2,Ref: 2,Ref: 1,,,,,,
Delap,Rylan,2/14/2015,U16WE,,,,Ref: 2,Ref: 1,,,,,,
Delap,Rylan,2/15/2015,U16WF,,,,Ref: 4,Ref: 1,,Ref: 1,,,,
Delap,Rylan,2/13/2015,U19ME,,,Ref: 2,Ref: 2,,Ref: 1,,,,,
Delap,Rylan,2/16/2015,U19MF,,,Ref: 2,Ref: 2,,Ref: 1,Ref: 1,,,,
Delap,Rylan,2/13/2015,U19WF,,,,Ref: 2,Ref: 1,Ref: 1,,Ref: 1,,,
Delap,Rylan,6/27/2015,D1AWF,,,,,Ref: 1,,,,,,Ref: 1
Delap,Rylan,6/27/2015,DV1MF,,,,,Ref: 2,Ref: 1,Video: 1,,,,
Delap,Rylan,6/28/2015,DV1WF,,,,,Ref: 2,Ref: 1,Video: 1,,,,
Delap,Rylan,6/28/2015,STMMF,,,,,,Ref: 1,Ref: 1,Ref: 1,,,
Delap,Rylan,6/29/2015,STMWF,,,,,,,Ref: 1,Ref: 1,,,
Delap,Rylan,6/29/2015,U16MF,,,,Ref: 2,Ref: 2,,,,,,
Delap,Rylan,7/1/2015,U19MF,,,,Ref: 3,Ref: 1,Ref: 2,Video: 1,Ref: 1,,,
Delap,Rylan,7/1/2015,V60MF,,,,,,Ref: 1,Ref: 2,Ref: 1,Video: 1,,
Delap,Rylan,7/2/2015,DV3MF,,,,Ref: 2,Ref: 1,,Ref: 1,Video: 1,Video: 1,,Video: 1
Delap,Rylan,7/2/2015,U16ME,,,,,,,Ref: 1,,,,
Delap,Rylan,7/3/2015,DV2MF,,,,Ref: 3,Ref: 2,,Ref: 1,,,,Ref: 1
Delap,Rylan,7/4/2015,Y10WF,,,,Ref: 1,Ref: 2,,Ref: 1,,,,
Delap,Rylan,7/4/2015,Y14MF,,,Ref: 4,Ref: 2,,Ref: 2,,,,,
Delap,Rylan,7/6/2015,Y12MF,,,Ref: 1,Ref: 3,Ref: 1,Ref: 1,Ref: 1,,Ref: 1,,
Delap,Rylan,7/6/2015,Y14ME,,,,,,,,,,,
Delap,Rylan,7/6/2015,Y14WF,,,Ref: 2,Ref: 2,Ref: 2,,,Ref: 1,Assist: 1,,Ref: 1
Delgado,Fernando,10/12/2014,DV1ME,,,,Ref: 2,,,,,,,
Delgado,Fernando,10/11/2014,DV1MF,,,Ref: 1,Ref: 3,Ref: 1,,,,,,
Delgado,Fernando,10/12/2014,DV2MF,,,,Ref: 2,Ref: 1,,,,,,
Delgado,Fernando,10/10/2014,STMMF,,,,,,,,Ref: 1,,,
Delgado,Fernando,10/13/2014,U17MF,,,,,Ref: 1,Ref: 1,Video: 1,,,,Ref: 1
Delgado,Fernando,10/10/2014,U17WF,,,,,,,Video: 1,Video: 1,,,
Delgado,Fernando,11/7/2014,U20WF,,,,,Ref: 1,,,Video: 1,,,
Delgado,Fernando,11/8/2014,U20ME,,,,,,Ref: 1,,,,,
Delgado,Fernando,11/8/2014,U20WE,,,,,,,Video: 1,Video: 1,,,
Delgado,Fernando,11/9/2014,U17WF,,,,Ref: 2,Ref: 1,Ref: 1,,,,,
Delgado,Fernando,11/9/2014,U20MF,,,Ref: 2,Ref: 3,Ref: 1,Ref: 1,Ref: 1,,Ref: 1,,Ref: 1
Delgado,Fernando,11/10/2014,U17ME,,,,,,,,,,,
Delgado,Fernando,11/10/2014,Y14WF,,,,Ref: 3,Ref: 1,,Ref: 1,Video: 1,Ref: 1,,
Delgado,Fernando,1/11/2015,U20MF,,,,,,,,Video: 1,,,
Delgado,Fernando,1/12/2015,U20ME,,,Ref: 1,Ref: 2,Ref: 1,Ref: 1,Video: 1,,,,
Delgado,Fernando,2/15/2015,JTMMF,,,,,,,Ref: 1,Ref: 1,,,
Delgado,Fernando,2/14/2015,JTMWF,,,,,,,Ref: 1,Ref: 1,,,
Delgado,Fernando,2/14/2015,U16MF,,,Ref: 1,Ref: 3,Ref: 1,Ref: 1,,,,,
Delgado,Fernando,2/14/2015,U16WE,,,,Ref: 3,Ref: 2,,Video: 1,,,,
Delgado,Fernando,2/15/2015,U16WF,,,Ref: 1,Ref: 1,Ref: 1,Ref: 1,,,,,Ref: 1
Delgado,Fernando,2/13/2015,U19ME,,,Ref: 2,Ref: 2,Ref: 2,,,,,,
Delgado,Fernando,2/16/2015,U19MF,,,Ref: 2,Ref: 1,Ref: 1,Ref: 1,,,,,
Delgado,Fernando,2/16/2015,U19WE,,,,Ref: 2,Ref: 1,,Ref: 1,,Video: 1,,
Delgado,Fernando,2/13/2015,U19WF,,,,Ref: 2,Ref: 1,,,,,,
Delgado,Fernando,2/27/2015,DV1WE,,,,,Ref: 1,Ref: 2,Video: 1,Ref: 1,Video: 1,,
Delgado,Fernando,3/2/2015,DV3MF,,,,,,,,,,,
Delgado,Fernando,2/28/2015,V60MF,,,,,,Ref: 1,Ref: 2,,,,
Delgado,Fernando,2/27/2015,V70WF,,,,,,,,Ref: 1,Video: 1,,Video: 1
Delgado,Fernando,3/2/2015,VETWF,,,,,,Ref: 1,Ref: 1,,,,
Delgado,Fernando,3/1/2015,VTMMF,,,,,,,Ref: 1,Ref: 1,Ref: 1,,
Delgado,Fernando,4/18/2015,14TMWF,,,,,,,Ref: 1,Ref: 1,Ref: 1,,Ref: 1
Delgado,Fernando,4/18/2015,DV2WF,,,,,Ref: 1,Ref: 1,,,,,
Delgado,Fernando,4/19/2015,Y12MF,,,,,Ref: 1,Ref: 1,,,,,
Delgado,Fernando,4/19/2015,Y12WF,,,,,,,,Video: 1,,,
Delgado,Fernando,6/28/2015,DV1WF,,,,,,,Ref: 1  Assist: 1,Assist: 1,,,
Delgado,Fernando,6/28/2015,U19WE,,,,,,Ref: 1,Video: 1,Ref: 1,,,Ref: 1
Delgado,Fernando,7/2/2015,DV3MF,,,,,,,,,,,
Delgado,Fernando,7/2/2015,U16WF,,,,,,,,Ref: 1,,,
Delgado,Fernando,7/5/2015,Y10MF,,,,Ref: 1,Ref: 2,Ref: 1,,,,,
Delgado,Fernando,7/5/2015,Y12WF,,,,Ref: 4,Ref: 1,Ref: 1,,Ref: 1,,,
Delgado,Fernando,7/6/2015,Y12MF,,,,,,Ref: 1,Ref: 1,,Ref: 1,,
Delgado,Fernando,7/6/2015,Y14WF,,,Ref: 2,Ref: 1,Ref: 1,,,,,,
Delgaizo,Robert,1/9/2015,DV1MF,,,,Ref: 2,Ref: 1,,,,,,
Delgaizo,Robert,1/10/2015,U20WF,,,,Ref: 1,Ref: 1,Ref: 1,,,,,
Delgaizo,Robert,1/11/2015,STMME,,,,,,,Ref: 1,,,,
Delgaizo,Robert,1/11/2015,U20MF,,,,Ref: 4,Ref: 2,Ref: 1,,,,,
Delgaizo,Robert,1/12/2015,U20ME,,,,Ref: 2,Ref: 2,Ref: 1,Ref: 1,,,,
Desai,Nalin,1/10/2015,DV1ME,,,Ref: 2,Ref: 1,Ref: 1,,,,,,
Desai,Nalin,1/10/2015,U20WF,,,,Ref: 1,Ref: 2,Ref: 1,,,,,
Desai,Nalin,1/11/2015,U20MF,,,,Ref: 3,Ref: 2,Ref: 1,Ref: 1,,,,
Desai,Nalin,1/12/2015,DV1WF,,,,Ref: 1,Ref: 2,,,Ref: 1,,,
Desai,Nalin,10/12/2014,DV1ME,,,,,,,,,,,
Desai,Nalin,10/12/2014,DV1WF,,,,Ref: 2,Ref: 2,Ref: 1,Ref: 1,,,,
Desai,Nalin,10/12/2014,DV2MF,,,,Ref: 2,,,,,Ref: 1,,
Desai,Nalin,10/13/2014,STMME,,,,,,,Ref: 1,,,,
Desai,Nalin,10/13/2014,U17WE,,,,,Ref: 1,,Ref: 1,,,,
Devito,Bradley,10/12/2014,U17WS,,,,Ref: 1,Ref: 1,,,,,,
Dilworth,Greg,2/14/2015,JTMWF,,,,,,,Ref: 1,,,,
Dilworth,Greg,2/14/2015,U16MF,,,Ref: 2,Ref: 2,Ref: 2,Ref: 1,,,,,
Dilworth,Greg,2/16/2015,U16MS,,,Ref: 2,Ref: 6,Ref: 4,Ref: 2,Video: 2,,,,
Dilworth,Greg,2/15/2015,U16WF,,,,Ref: 3,Ref: 1,,,Video: 1,,,
Dilworth,Greg,2/13/2015,U19ME,,,Ref: 3,Ref: 1,Ref: 1,,,,,,
Dilworth,Greg,2/16/2015,U19MF,,,Ref: 2,Ref: 1,Ref: 1,,,Video: 1,,,
Dilworth,Greg,2/14/2015,U19MS,,,Ref: 2,Ref: 3,Ref: 3,Ref: 1,Ref: 1,Ref: 1,Video: 1,,
Dilworth,Greg,2/13/2015,U19WF,,,,,,,,,,,
Dilworth,Greg,2/15/2015,U19WS,,,,,,,,,,,
Dilworth,Greg,6/27/2015,DV1WS,,,,,Ref: 1,Ref: 1,Video: 1,,,,
Dilworth,Greg,6/27/2015,U16MS,,,,Ref: 1,Ref: 3,Ref: 1,Ref: 1,,,,
Dilworth,Greg,6/28/2015,STMWS,,,,,,,Ref: 1,,,,
Dilworth,Greg,6/28/2015,U19MS,,,,Ref: 4,Ref: 2,Ref: 1  Video: 1,,,Ref: 1,,
Dilworth,Greg,6/29/2015,STMWF,,,,,,Ref: 1,Ref: 1,Ref: 1,Ref: 1,,Ref: 1
Dilworth,Greg,7/4/2015,DV3MS,,,,Ref: 2,Ref: 2,Ref: 1,,,,,
Dilworth,Greg,7/4/2015,Y14WS,,,,,,Ref: 1,,Video: 1,,,
Dilworth,Greg,7/5/2015,Y12WF,,,,,,,,Video: 1,Ref: 1,,
Dilworth,Greg,12/5/2014,DV1MS,,,,,,,,,,,
Dilworth,Greg,12/5/2014,V40WS,,,,,,,Ref: 1,,Ref: 1,,
Dilworth,Greg,12/5/2014,V60WS,,,,,,,Ref: 1,Video: 1,Ref: 1,,
Dilworth,Greg,12/5/2014,V70WS,,,,,,,,,Ref: 1,,Ref: 1
Dilworth,Greg,12/6/2014,DV2MF,,,,Ref: 1,Ref: 2,,,Ref: 1,,,
Dilworth,Greg,12/6/2014,VETMS,,,,,,,,Ref: 1,,,
Dilworth,Greg,12/7/2014,DV1WE,,,,,,,,,,,
Dilworth,Greg,12/8/2014,V50MS,,,,,,Ref: 2,Ref: 2,Video: 1,Ref: 1,,
Dilworth,Greg,12/8/2014,V60MS,,,,,,Ref: 1,Ref: 1,Ref: 1  Video: 1,Ref: 1  Video: 1,,Ref: 1
Djurisic,Maja,3/1/2015,DV3ME,,,,,Ref: 2,,,,,,
Djurisic,Maja,2/28/2015,DV3WE,,,,,Ref: 1,Ref: 1,Ref: 1,,,,
Djurisic,Maja,2/27/2015,V40ME,,,,,,Ref: 1,Ref: 1,,,,
Djurisic,Maja,3/1/2015,V60WE,,,,,,Ref: 1,Ref: 1,,,,
Djurisic,Maja,3/2/2015,VETWE,,,,,Ref: 1,Ref: 2,Ref: 2,Ref: 1,,,
Djurisic,Zoran,2/28/2015,DV1ME,,,,,Ref: 4,Ref: 1,Ref: 1,,,,
Djurisic,Zoran,3/1/2015,DV3ME,,,,,Ref: 3,,,,,,
Djurisic,Zoran,2/27/2015,V40ME,,,,,,Ref: 2,Ref: 1,,Ref: 1,,
Djurisic,Zoran,2/27/2015,V60ME,,,,,Ref: 1,Ref: 2,Ref: 1,Ref: 1,Ref: 1,,
Djurisic,Zoran,3/1/2015,V60WE,,,,,,Ref: 1,Ref: 1,Ref: 1,Video: 1,,
Djurisic,Zoran,3/2/2015,VETME,,,,,,Ref: 1,,,,,
Djurisic,Zoran,2/28/2015,VTMME,,,,,,Ref: 1,Ref: 1,Ref: 1,Ref: 1,,Ref: 1
Djurisic,Zoran,6/27/2015,D1AME,,,,,Ref: 2,Ref: 1,Ref: 1,,Ref: 1,,
Djurisic,Zoran,6/28/2015,DV1ME,,,,,Ref: 2,,,,,,
Djurisic,Zoran,6/28/2015,U19WE,,,,Ref: 1,Ref: 1,Ref: 1,Assist: 1,Video: 1,,,
Djurisic,Zoran,6/29/2015,DV1WE,,,,,Ref: 2,,,,,,
Djurisic,Zoran,6/29/2015,STMME,,,,,Ref: 1,Ref: 1,,,,,
Djurisic,Zoran,6/30/2015,STMWE,,,,,,Ref: 1,Ref: 1,Ref: 1,Ref: 1,,Ref: 1
Djurisic,Zoran,6/30/2015,U19ME,,,,Ref: 3,,,,,,,
Djurisic,Zoran,7/2/2015,U16ME,,,,Ref: 1,Ref: 2,Ref: 2,Ref: 1,Video: 1,,,
Djurisic,Zoran,7/2/2015,Y14WE,,,,Ref: 2,Ref: 2,,,Ref: 1,,,
Djurisic,Zoran,7/3/2015,DV3ME,,,,Ref: 3,Ref: 1,Ref: 1,,,,,
Djurisic,Zoran,7/3/2015,Y12WE,,,,,Ref: 2,Ref: 1,Ref: 1,,Video: 1,,
Djurisic,Zoran,7/4/2015,DV3WE,,,,Ref: 2,Ref: 1,,Ref: 1,,,,
Djurisic,Zoran,7/5/2015,DV2WE,,,,Ref: 1,Ref: 2,,,,,,
Djurisic,Zoran,7/5/2015,Y12ME,,,,Ref: 1,Ref: 1,Ref: 1,,,,,
Djurisic,Zoran,7/6/2015,Y10WE,,,,,Ref: 1,Ref: 1,Ref: 1,,,,
Djurisic,Zoran,7/6/2015,Y14ME,,,Ref: 2,Ref: 1,Ref: 1,,,,,,
Domashovetz,Greg,1/9/2015,U20WE,,,,Ref: 2,Ref: 2,,Ref: 1,,,,
Domashovetz,Greg,1/10/2015,DV1ME,,,Ref: 3,Ref: 2,,,,,,,
Domashovetz,Greg,1/11/2015,DV1WE,,,,Ref: 2,,,,,,,
Domashovetz,Greg,1/12/2015,DV1WF,,,,Ref: 1,,,,,,,
Domashovetz,Greg,1/12/2015,STMMF,,,,,,,Ref: 1,Ref: 1,,,
Domashovetz,Greg,3/1/2015,DV3ME,,,,Ref: 1,Ref: 2,Ref: 2,Ref: 1,Ref: 1,,,
Domashovetz,Greg,2/28/2015,V40MF,,,,,,Ref: 2,Ref: 1,Ref: 1,Ref: 1,,
Domashovetz,Greg,2/28/2015,V50MF,,,,,,,,,,,
Domashovetz,Greg,3/1/2015,V50WE,,,,,Ref: 1,Ref: 2,Ref: 1,Ref: 1,,,
Domashovetz,Greg,2/27/2015,V70WF,,,,,,,,,Ref: 2,,Ref: 1
Domashovetz,Greg,2/27/2015,VETMF,,,,,Ref: 1,Ref: 2,Ref: 1,Ref: 1,,,
Domashovetz,Greg,3/2/2015,VETWF,,,,,,Ref: 1,Ref: 1,Ref: 1,Ref: 1,,
Domashovetz,Greg,2/28/2015,VTMWF,,,,,,,,Ref: 1,Ref: 1,Ref: 1,
