Last Name,First Name,Date,Event,Pools,Table of 512,Table of 256,Table of 128,Table of 64,Table of 32,Table of 16,Table of 8,Semi-Finals,Bronze Medal Matches,Finals
Tucker,Matthew,7/4/2018,DV3MS,Ref: 2,,,Ref: 2,Ref: 1,Ref: 1,,Ref: 1,Video: 1,,Video: 1
Tucker,Matthew,7/4/2018,VTMWS,,,,,,,Ref: 1,Ref: 1,Ref: 1,Ref: 1,
Tucker,Matthew,7/4/2018,Y14WF,Ref: 1,,,,,,,,,,
Tucker,Matthew,7/5/2018,Y14WS,Ref: 2,,Ref: 2,Ref: 5,Ref: 2,Ref: 1,,Assist: 1,Video: 1,,Assist: 1
Tucker,Matthew,7/7/2018,Y12WS,Ref: 1,,,Ref: 2,Ref: 2,Ref: 1,,Ref: 1,,,Ref: 1
Tucker,Matthew,7/7/2018,Y10MS,Ref: 1,,,Ref: 1,Ref: 1,Ref: 1,,Video: 1,Ref: 1,,Assist: 1
Urodovskikh,Evan,7/4/2018,DV2MF,Ref: 1,,Ref: 2,Ref: 2,,Ref: 1,,,,,
Urodovskikh,Evan,7/4/2018,Y14WF,Ref: 1,,,,,,,,,,
Vaksman,Boris,1/6/2018,D1AME,Ref: 1,,,Ref: 2,,Ref: 2,,,,,
Vaksman,Boris,1/5/2018,DV1ME,,,,,Ref: 1,Ref: 1,Ref: 1,,,,
Vaksman,Boris,4/23/2018,DV1ME,Ref: 1,,,Ref: 1,Ref: 1,Ref: 2,Ref: 1,,,,
Vaksman,Boris,4/21/2018,DV1WF,Ref: 1,,,,,,,,,,
Vaksman,Boris,4/22/2018,DV2ME,Ref: 1,,,Ref: 2,Ref: 1,Ref: 2,,,,,
Vaksman,Boris,4/22/2018,DV2MF,Ref: 1,,,Ref: 2,,Ref: 1,,,,,
Vaksman,Boris,4/21/2018,V40WE,Ref: 1,,,,,Ref: 4,Ref: 2,Ref: 1,Ref: 1,,
Vaksman,Boris,4/20/2018,V60ME,Ref: 1,,,,Ref: 2,Ref: 2,Ref: 2,Video: 1,Video: 1,,
Vaksman,Boris,4/20/2018,VETWE,Ref: 1,,,Ref: 1,Ref: 3,Ref: 1,Ref: 1,,,,
Vaksman,Boris,6/29/2018,D1AWE,Ref: 1,,,Ref: 2,Ref: 2,Ref: 2,Ref: 1,,,,
Vaksman,Boris,6/29/2018,STMWF,,,,,,,,,,,
Valiyev,Fikrat,7/3/2018,U16WS,Ref: 1,,,Ref: 2,Ref: 1,Ref: 1,Video: 1,,,,
Valiyev,Fikrat,7/6/2018,Y10WS,Ref: 1,,,,,Ref: 1,,,,,
Valiyev,Fikrat,7/6/2018,Y12MS,Ref: 2,,Ref: 4,Ref: 2,Ref: 2,,Ref: 1,,,,
Valiyev,Fikrat,10/16/2017,D1AWE,Ref: 1,,,,,,,,,,
Valiyev,Fikrat,10/13/2017,DV1ME,,,,,,,,,,,
Valiyev,Fikrat,10/13/2017,DV1WS,Ref: 2,,Ref: 5,,Ref: 2,Ref: 2,Video: 1,,,,
Valiyev,Fikrat,10/15/2017,DV2WS,Ref: 2,,,Ref: 2,Ref: 2,Ref: 2,Ref: 1,Ref: 1,,,
Valiyev,Fikrat,10/15/2017,U16ME,Ref: 1,,,,,,,,,,
Valiyev,Fikrat,10/16/2017,U16MS,Ref: 2,,,Ref: 3,Ref: 3,Ref: 1,,,,,
Valiyev,Fikrat,10/14/2017,U16WE,Ref: 1,,,,,,,,,,
Valiyev,Fikrat,10/14/2017,U16WS,Ref: 1,,,,,,,,,,
Valiyev,Fikrat,4/21/2018,DV1MS,Ref: 1,,,,,,,,,,
Valiyev,Fikrat,4/22/2018,DV2ME,,,,Ref: 1,Ref: 1,,,,,,
Valiyev,Fikrat,4/23/2018,DV2WS,Ref: 1,,,,Ref: 1,Ref: 1,,,,,
Valiyev,Fikrat,4/21/2018,DV3MS,Ref: 1,,,Ref: 2,Ref: 2,Ref: 1,Ref: 1,,,,
Valiyev,Fikrat,4/22/2018,DV3WS,Ref: 1,,,,Ref: 2,Ref: 1,Ref: 1,,,,
Valiyev,Fikrat,4/22/2018,STMMS,,,,,,,,Ref: 1,,Ref: 1,
Valiyev,Fikrat,6/30/2018,U19WF,Ref: 1,,Ref: 2,Ref: 2,Ref: 1,,,,,,
Valiyev,Fikrat,6/30/2018,STMWS,,,,,,,Ref: 1,Ref: 1,Ref: 1,,Ref: 1
Valiyev,Fikrat,6/30/2018,V40MS,Ref: 1,,,,,,Ref: 1,Video: 1,Video: 1,,Video: 1
Valiyev,Fikrat,7/1/2018,DV1WS,Ref: 1,,,,Ref: 2,Ref: 1,Ref: 1,,,,
Valiyev,Fikrat,7/1/2018,STMMS,,,,,,,Ref: 1,,,,
Valiyev,Fikrat,7/2/2018,U16WF,Ref: 1,,Ref: 1,Ref: 3,,,,,,,
Valiyev,Fikrat,7/2/2018,D1AWS,Ref: 1,,,Ref: 1,Ref: 2,,Ref: 1,Video: 1,,,
Valiyev,Fikrat,7/4/2018,DV2WS,,,,Ref: 2,Ref: 1,Ref: 2,,,,,
Valiyev,Fikrat,7/4/2018,Y14WF,Ref: 1,,Ref: 4,Ref: 3,Ref: 1,,,Video: 1,,,
Valiyev,Fikrat,7/5/2018,DV3WF,Ref: 1,,,Ref: 5,Ref: 2,Ref: 1,,Ref: 1,,,
Valiyev,Fikrat,7/5/2018,DV2MS,Ref: 2,,Ref: 1,Ref: 4,Ref: 2,Ref: 1,,Video: 1,,,
Valiyev,Fikrat,7/7/2018,Y12WS,Ref: 1,,,Ref: 3,Ref: 1,,Ref: 1,,,,
Valiyev,Fikrat,7/7/2018,Y10MS,,,,Ref: 2,,Ref: 1,,,,,
Van Der Wege,Gary,1/7/2018,CHRME,Ref: 1,,,,,,,Ref: 1,Video: 2,,Video: 1
Van Der Wege,Gary,1/7/2018,CHRWE,,,,,,,,,Video: 1,,Ref: 1
Van Der Wege,Gary,1/6/2018,D1AME,Ref: 1,,,Ref: 2,Ref: 1,Ref: 1,Ref: 1,Ref: 1,,,
Van Der Wege,Gary,1/8/2018,D1AWE,Ref: 1,,,,Ref: 1,Ref: 2,,Ref: 1,,,
Van Der Wege,Gary,1/5/2018,DV1ME,Ref: 1,,,Ref: 3,Ref: 1,,Video: 1,,,,
Van Der Wege,Gary,1/7/2018,DV1WE,Ref: 1,,,,,,,,,,
Van Der Wege,Gary,1/8/2018,U20ME,,,,Ref: 4,Ref: 1,,,,,,
Van Der Wege,Gary,1/5/2018,U20WE,,,,Ref: 2,Ref: 1,Ref: 1,,,,,
Van Scoyk,Aeron,7/3/2018,U16MF,Ref: 1,,Ref: 2,Ref: 2,Ref: 2,,Ref: 1  Assist: 1,,Ref: 1,,
Van Scoyk,Aeron,7/3/2018,V40MF,Ref: 1,,,,,Ref: 2,Ref: 1,Ref: 1,Ref: 1,,Assist: 1
Van Scoyk,Aeron,7/6/2018,DV3MF,Ref: 1,,Ref: 1,Ref: 3,,,,,,,
Van Scoyk,Aeron,7/6/2018,Y10MF,Ref: 1,,Ref: 1,Ref: 2,Ref: 1,,,Assist: 1,,,Video: 1
Van Scoyk,Aeron,10/13/2017,DV1WF,Ref: 1,,Ref: 3,,Ref: 2,Ref: 1,Video: 1,Ref: 1,,,
Van Scoyk,Aeron,10/15/2017,DV2MF,Ref: 1,,Ref: 2,Ref: 3,Ref: 1,,,,,,Ref: 1
Van Scoyk,Aeron,10/14/2017,U16MF,Ref: 1,,,,,,Assist: 1,Ref: 1,Assist: 1,,
Van Scoyk,Aeron,10/14/2017,U16WE,Ref: 1,,,Ref: 2,Ref: 2,,Ref: 1,Video: 1,,,
Van Scoyk,Aeron,11/10/2017,Y14MF,Ref: 1,,Ref: 3,Ref: 1,Ref: 1,Ref: 1,Ref: 1,Ref: 1,,,
Van Scoyk,Aeron,11/11/2017,U17MF,Ref: 1,,Ref: 3,Ref: 2,Ref: 1,,Ref: 1 Assist: 1,,,,
Van Scoyk,Aeron,11/11/2017,U20WF,Ref: 1,,,Ref: 2,Ref: 1,,Ref: 1,Assist: 1,,,
Van Scoyk,Aeron,11/12/2017,U17WF,Ref: 1,,Ref: 2,Ref: 2,Ref: 1,,Ref: 1,,Ref: 1,,
Van Scoyk,Aeron,7/4/2018,DV2MF,Ref: 1,,Ref: 2,Ref: 2,Ref: 2,,,,,,
Van Scoyk,Aeron,7/4/2018,Y14WF,Ref: 1,,Ref: 6,Ref: 2,Ref: 2,Ref: 1,,,,,Ref: 1
Van Scoyk,Aeron,7/5/2018,DV3WF,,,,Ref: 3,Ref: 1,Ref: 1,,Ref: 1,Assist: 1,,Ref: 1
Van Scoyk,Aeron,7/5/2018,Y14MF,Ref: 1,,,,Ref: 1,,,,,,
Van Scoyk,Aeron,7/7/2018,Y12MF,Ref: 1,,Ref: 4,Ref: 2,,Ref: 2,,Video: 1,,,
Van Der Wege,Gary,10/13/2017,CHRME,Ref: 1,,,,,,,Ref: 1,Ref: 1,,
Van Der Wege,Gary,10/14/2017,CHRMF,,,,,,,,Ref: 1,Ref: 1,,Video: 1
Van Der Wege,Gary,10/14/2017,CHRWF,Ref: 1,,,,,,,Ref: 1,Ref: 1 Video: 1,,Ref: 1
Van Der Wege,Gary,10/15/2017,DV1WE,Ref: 1,,,Ref: 1,Ref: 1,,Ref: 1,,,,
Van Der Wege,Gary,10/16/2017,DV2ME,,,,Ref: 1,Ref: 2,,,,,,
Van Der Wege,Gary,10/13/2017,DV2WE,,,,,Ref: 1,Ref: 1,Ref: 1,,,,
Van Der Wege,Gary,10/15/2017,U16ME,Ref: 1,,,Ref: 2,Ref: 1,Ref: 2,Assist: 1,Video: 1,,,
Van Der Wege,Gary,3/9/2018,Y10ME,,,,,Ref: 1,,,Assist: 1,,,Video: 1
Van Der Wege,Gary,3/11/2018,Y10MF,Ref: 1,,,Ref: 1,Ref: 2,Ref: 1,,Assist: 1,,,
Van Der Wege,Gary,3/10/2018,Y12MF,Ref: 1,,,,,,,,,,
Van Der Wege,Gary,3/10/2018,Y12WF,Ref: 1,,,Ref: 1,Ref: 1,,,,,,
Van Der Wege,Gary,3/12/2018,Y14MF,Ref: 2,,Ref: 7,Ref: 2,Ref: 3,,,Assist: 1,,,
Van Der Wege,Gary,3/9/2018,Y14WE,Ref: 1,,,Ref: 4,Ref: 2,Ref: 1,,Video: 1,,,
Van Der Wege,Gary,3/11/2018,Y14WF,Ref: 2,,,,,,,,,,
Van Der Wege,Gary,4/20/2018,CHRWE,Ref: 1,,,,,,,Ref: 1,,,Video: 1
Van Der Wege,Gary,4/23/2018,DV1ME,Ref: 1,,,Ref: 1,Ref: 2,Ref: 1,,,,,
Van Der Wege,Gary,4/22/2018,DV2ME,Ref: 1,,,Ref: 3,Ref: 1,Ref: 1,,,,,
Van Der Wege,Gary,4/23/2018,DV2WE,Ref: 1,,,Ref: 1,Ref: 1,Ref: 1,,,,,
Van Der Wege,Gary,4/22/2018,DV3WE,Ref: 1,,,Ref: 1,Ref: 2,,Ref: 1,,,,
Van Der Wege,Gary,4/21/2018,V40WE,Ref: 1,,,,,Ref: 3,Ref: 2,Ref: 1,Video: 1,,Video: 1
Van Der Wege,Gary,4/21/2018,V50WE,,,,,,,,Video: 1,Ref: 1,,
Van Der Wege,Gary,4/21/2018,VETME,Ref: 1,,,Ref: 3,Ref: 2,,,,,,
Vasic,Milos,6/28/2018,U19MS,Ref: 1,,,,,,Assist: 1,,,,
Vasic,Milos,7/6/2018,Y12WF,Ref: 1,,,,,,,Assist: 1,,,
Vasic,Milos,11/10/2017,U20WS,Ref: 2,,Ref: 1,Ref: 6,Ref: 1,Ref: 1,Ref: 1 Assist: 1,Assist: 1,,,
Vasic,Milos,11/10/2017,Y14MF,,,Ref: 2,Ref: 3,Ref: 1,,,,,,
Vasic,Milos,11/11/2017,U17WS,Ref: 1,,Ref: 2,Ref: 3,Ref: 1,,Video: 1,,,,
Vasic,Milos,11/11/2017,Y14MS,Ref: 1,,,Ref: 3,Ref: 3,Ref: 2,Ref: 1,Ref: 1,Assist: 2,,
Vasic,Milos,11/12/2017,U17MS,Ref: 2,,Ref: 2,Ref: 1,Ref: 2,,Ref: 1,,,,
Vasic,Milos,11/12/2017,Y14WS,Ref: 1,,,Ref: 1,Ref: 1,Ref: 1,Ref: 1,Assist: 1,Ref: 1,,
Vasic,Milos,11/13/2017,U20MS,Ref: 2,,,,Ref: 1,,,,,,
Vasic,Milos,11/13/2017,Y14WF,,,,,,,,,Assist: 1,,
Vasic,Milos,1/6/2018,DV1MS,Ref: 1,,,Ref: 4,Ref: 2,Ref: 1,Ref: 1,,Assist: 1,,
Vasic,Milos,1/7/2018,DV1WS,Ref: 2,,,Ref: 3,Ref: 2,Ref: 1,Ref: 1,,,,
Vasic,Milos,1/5/2018,STMMS,,,,,,,Ref: 1,,,,
Vasic,Milos,1/6/2018,U20WS,Ref: 1,,,Ref: 2,Ref: 1,Ref: 1,Ref: 1,Assist: 1,,,
Vasic,Milos,4/21/2018,DV1MS,Ref: 1,,,Ref: 1,Ref: 2,,,,,,Assist: 1
Vasic,Milos,4/20/2018,DV2MS,Ref: 1,,,Ref: 2,Ref: 2,Ref: 1,,,Video: 1,,
Vasic,Milos,4/23/2018,DV2WS,Ref: 1,,,,Ref: 2,Ref: 1,,Ref: 1,,,
Vasic,Milos,4/21/2018,DV3MS,Ref: 1,,,Ref: 3,Ref: 2,,,,,,
Vasic,Milos,4/22/2018,STMMS,,,,,,,,,Ref: 2,,Ref: 1
Vasic,Milos,4/20/2018,V50WS,Ref: 1,,,,,,,,,,
Vasic,Milos,4/22/2018,V60MS,Ref: 1,,,,,Ref: 2,Ref: 2,Video: 1,Ref: 1,,
Vasic,Milos,4/23/2018,VETMS,Ref: 1,,,,Ref: 2,Ref: 1,Ref: 1,Video: 1,Ref: 1,,
Vasic,Milos,6/29/2018,D1AMS,Ref: 1,,,,,Ref: 1,,,,,
Vasic,Milos,6/29/2018,U19WS,Ref: 1,,,,,,,,,,
Vasic,Milos,6/30/2018,DV1MS,,,,,,,Ref: 1,Assist: 1,,,
Vasic,Milos,7/1/2018,U16MS,Ref: 2,,,,,,,,,,
Vasic,Milos,7/1/2018,DV1WS,Ref: 1,,,,Ref: 1,Ref: 1,Video: 1,Video: 1,,,
Vasic,Milos,7/1/2018,STMMS,,,,,,,Ref: 1,Ref: 1,,,
Vasic,Milos,7/2/2018,U16WF,Ref: 1,,Ref: 1,Ref: 2,Ref: 1,Ref: 1,,,,,
Vasic,Milos,7/4/2018,DV3MS,Ref: 1,,,Ref: 5,Ref: 2,Ref: 1,,,,,
Vasic,Milos,7/5/2018,Y14WS,Ref: 2,,Ref: 1,Ref: 4,Ref: 2,Ref: 1,Ref: 1,Ref: 1,,,
Vasic,Milos,7/7/2018,Y12WS,Ref: 1,,,Ref: 1,Ref: 2,Ref: 1,,Video: 1,,,
Vasic,Milos,7/7/2018,Y10MS,Ref: 2,,,,,,,,,,
Vaughan,James,10/14/2017,D1AME,Ref: 1,,,Ref: 2,Ref: 1,Ref: 1,,,Video: 1,,
Vaughan,James,10/13/2017,DV1ME,Ref: 1,,Ref: 1,Ref: 2,,,,,,,
Vaughan,James,10/15/2017,DV1WE,,,,,Ref: 1,,,,,,
Vaughan,James,10/16/2017,DV2ME,Ref: 1,,,Ref: 2,Ref: 1,Ref: 1,Ref: 1,,,,
Vaughan,James,10/13/2017,DV2WE,Ref: 1,,,,,,,,,,
Vaughan,James,10/15/2017,DV2WS,Ref: 2,,,Ref: 3,,,,,,,
Vaughan,James,10/15/2017,U16ME,,,,Ref: 2,,,,,,,
Vaughan,James,10/14/2017,U16WE,Ref: 1,,,Ref: 3,Ref: 1,Ref: 1,Ref: 1,Ref: 1,Video: 1,,
Vaughan,James,11/10/2017,U20ME,Ref: 1,,Ref: 3,Ref: 2,Ref: 1,,Assist: 1,,,,
Vaughan,James,11/10/2017,U20WE,Ref: 1,,Ref: 1,Ref: 1,Ref: 1,Ref: 1,Ref: 1,Assist: 1,,,
Vaughan,James,11/11/2017,U17MF,Ref: 1,,,,,,,,,,
Vaughan,James,11/11/2017,Y14WE,Ref: 1,,,Ref: 1,Ref: 2,Ref: 1,,Video: 1,,,
Vaughan,James,11/12/2017,U17ME,Ref: 1,,Ref: 1,Ref: 2,Ref: 1,,Video: 1,,,,
Vaughan,James,11/12/2017,U17WF,Ref: 1,,Ref: 2,Ref: 1,Ref: 1,,Assist: 1,,,,
Vaughan,James,11/13/2017,U20MF,Ref: 1,,,,,,,,,,
Vaughan,James,11/13/2017,Y14WF,Ref: 1,,,Ref: 2,Ref: 2,Ref: 1,,,,,
Vaughan,James,12/8/2017,DV2WE,Ref: 1,,,,Ref: 3,Ref: 1,,,Assist: 1,,
Vaughan,James,12/8/2017,V40WF,,,,,,,,Ref: 1,,,Assist: 1
Vaughan,James,12/8/2017,DV1ME,Ref: 1,,,,,,,,,,
Vaughan,James,12/9/2017,V40WE,Ref: 1,,,,,Ref: 1,Ref: 3,Ref: 1,Video: 1,,Ref: 1
Vaughan,James,12/9/2017,V60WE,Ref: 1,,,,,Ref: 3,,Ref: 1 Video: 1,,,
Vaughan,James,12/10/2017,V40ME,Ref: 1,,,,,Ref: 3,Ref: 1,Ref: 1,Ref: 1,,
Vaughan,James,12/10/2017,DV1WE,Ref: 1,,,,,,,,,,
Vaughan,James,12/11/2017,D1AWE,,,,,,,Ref: 1,,Video: 1,,
Vaughan,James,12/11/2017,VETME,Ref: 1,,,Ref: 1,,Ref: 1,,,,,
Vaughan,James,2/16/2018,JTMME,,,,,,Ref: 1,Ref: 1,Ref: 1,,,
Vaughan,James,2/19/2018,U17ME,Ref: 2,,Ref: 4,Ref: 4,Ref: 1,Ref: 1,Assist: 1,Ref: 1,Assist: 1,,
Vaughan,James,2/18/2018,U17MF,Ref: 1,,Ref: 2,Ref: 2,,,,,,,
Vaughan,James,2/17/2018,U17WF,Ref: 1,,Ref: 2,Ref: 2,Ref: 1,Ref: 1,,,,,
Vaughan,James,2/17/2018,U20ME,Ref: 1,,Ref: 3,Ref: 2,Ref: 1,,Ref: 1,,,,
Vaughan,James,2/18/2018,U20WE,Ref: 1,,Ref: 2,Ref: 1,Ref: 1,,Ref: 1,,,,
Vaughan,James,3/9/2018,14TMME,,,,,,,Ref: 1,Ref: 1,,,Ref: 1
Vaughan,James,3/12/2018,14TMWF,,,,,,Ref: 1,Ref: 2,,,,
Vaughan,James,3/12/2018,DV3ME,Ref: 1,,,,,,,Video: 1,,,
Vaughan,James,3/10/2018,DV3WE,Ref: 1,,,Ref: 3,Ref: 2,,,,Video: 1,,
Vaughan,James,3/9/2018,Y10ME,,,,,Ref: 1,Ref: 1,,Video: 1,,,
Vaughan,James,3/10/2018,Y12ME,Ref: 1,,,Ref: 3,Ref: 2,Ref: 1,Ref: 1,Video: 1,,,
Vaughan,James,3/11/2018,Y12WE,,,,Ref: 2,Ref: 2,Ref: 1,Ref: 1,,,,
Vaughan,James,3/11/2018,Y14ME,Ref: 1,,Ref: 4,Ref: 4,Ref: 1,Ref: 1,,,,,
Vaughan,James,4/23/2018,DV1ME,Ref: 1,,,Ref: 1,Ref: 1,,,,,,
Vaughan,James,4/22/2018,DV1WE,Ref: 1,,,Ref: 1,Ref: 1,,Ref: 1 Assist: 1,,,,
Vaughan,James,4/23/2018,DV2WE,Ref: 1,,,Ref: 1,Ref: 1,,,Ref: 1,,,
Vaughan,James,4/22/2018,DV3WE,Ref: 1,,,Ref: 1,Ref: 2,Ref: 1,,Ref: 1,,,
Vaughan,James,4/20/2018,V50ME,,,,,Ref: 2,Ref: 2,Ref: 1,Video: 1,,,
Vaughan,James,4/21/2018,V60WE,Ref: 1,,,,,,,Ref: 1 Video: 2,Video: 1,,
Vaughan,James,4/21/2018,VETME,,,,Ref: 2,Ref: 1,Ref: 1,,,,,
Vaughan,James,4/20/2018,VETWE,Ref: 1,,,,Ref: 1,Ref: 1,Ref: 1,,,,Assist: 1
Vinel,Alexander,3/12/2018,DV3ME,Ref: 1,,,Ref: 2,Ref: 1,Ref: 1,Ref: 1,Assist: 1,,,Ref: 1
Vinel,Alexander,3/10/2018,DV3WE,Ref: 1,,,Ref: 3,Ref: 2,,,,Ref: 1,,
Vinel,Alexander,3/9/2018,Y10ME,Ref: 1,,,,Ref: 2,Ref: 1,Ref: 1,,,,
Vinel,Alexander,3/11/2018,Y10MF,Ref: 1,,,Ref: 1,Ref: 2,Ref: 1,,,,,
Vinel,Alexander,3/12/2018,Y10WE,,,,,,Ref: 2,,Ref: 1,,,
Vinel,Alexander,3/10/2018,Y12ME,,,,Ref: 3,Ref: 2,Ref: 1,,Ref: 1,Assist: 1,,
Vinel,Alexander,3/9/2018,Y14WE,Ref: 1,,Ref: 1,Ref: 3,,Ref: 1,,,,,
Vinel,Alexander,3/11/2018,Y14WF,Ref: 1,,Ref: 3,,,,,,,,
Vitoux,Michael,3/12/2018,14TMWE,,,,,,,Ref: 1,Ref: 1,Ref: 1,Ref: 1,
Vitoux,Michael,3/10/2018,DV3WE,Ref: 1,,,Ref: 3,Ref: 1,Ref: 1,,Ref: 1,Assist: 1,,
Vitoux,Michael,3/10/2018,Y12ME,,,,Ref: 4,Ref: 2,Ref: 1,Ref: 1,Assist: 1,,,
Vitoux,Michael,3/11/2018,Y12WE,Ref: 1,,,Ref: 2,Ref: 2,Ref: 1,,,,,
Vitoux,Michael,3/11/2018,Y14ME,Ref: 1,,Ref: 3,Ref: 4,Ref: 1,,,,,,
Vitoux,Michael,3/9/2018,Y14WE,Ref: 1,,Ref: 1,Ref: 4,Ref: 1,Ref: 1,,Assist: 1,,,
Vogt,Suzanne,6/28/2018,U19MS,Ref: 1,,Ref: 1,,,,,,,,
Vogt,Suzanne,7/6/2018,Y10WS,Ref: 1,,,,Ref: 1,,,,,,
Vogt,Suzanne,7/6/2018,Y12MS,Ref: 1,,Ref: 2,,Ref: 2,,,,,,
Vogt,Suzanne,12/8/2017,DV1WS,Ref: 1,,,,Ref: 2,,Ref: 1,,,,
Vogt,Suzanne,12/8/2017,VETMS,Ref: 1,,,,Ref: 1,Ref: 1,,Ref: 1,Video: 1,,
Vogt,Suzanne,12/9/2017,DV2WS,Ref: 1,,,,,,,,,,
Vogt,Suzanne,12/9/2017,V70MS,Ref: 1,,,,,,,Ref: 1 Video: 1,Ref: 1,,Ref: 1
Vogt,Suzanne,12/10/2017,V40ME,Ref: 1,,,,,,Ref: 4,Video: 2,Video: 1,,
Vogt,Suzanne,12/10/2017,DV1WE,Ref: 1,,,,,,,,,,
Vogt,Suzanne,12/11/2017,DV2MS,Ref: 1,,,,,,,,,,
Vogt,Suzanne,12/11/2017,VETME,,,,Ref: 2,Ref: 1,Ref: 1,,,,,
Vogt,Suzanne,12/11/2017,VETWS,Ref: 1,,,,Ref: 1,Ref: 4,Ref: 2,Ref: 1,Ref: 1,,
Vogt,Suzanne,1/5/2018,CHRMS,,,,,,,,Ref: 1,Video: 2,,Video: 1
Vogt,Suzanne,1/5/2018,CHRWS,,,,,,,,,,,Video: 1
Vogt,Suzanne,1/7/2018,DV1MF,Ref: 1,,Ref: 2,Ref: 2,,,,,,,
Vogt,Suzanne,1/6/2018,DV1MS,Ref: 1,,,Ref: 1,,Ref: 1,,,,,
Vogt,Suzanne,1/7/2018,DV1WE,,,,,Ref: 3,Ref: 2,Video: 1,Ref: 1,Assist: 1,,
Vogt,Suzanne,1/7/2018,STMWF,,,,,,,Ref: 1,,,,
Vogt,Suzanne,1/7/2018,U20MS,Ref: 1,,,,,,,,,,
Vogt,Suzanne,1/6/2018,U20WS,Ref: 1,,,Ref: 1,Ref: 2,,,,,,
Vogt,Suzanne,2/18/2018,U17MF,Ref: 1,,Ref: 2,Ref: 1,,Ref: 1,,Video: 1,,,
Vogt,Suzanne,2/17/2018,U17WF,Ref: 1,,Ref: 2,Ref: 2,Ref: 1,Ref: 1,Ref: 1 Video: 1,,,,
Vogt,Suzanne,2/16/2018,U20MF,Ref: 1,,,,Ref: 1,,Assist: 1,,,,
Vogt,Suzanne,2/18/2018,U20WE,,,Ref: 1,Ref: 2,,,,,,,
Vogt,Suzanne,2/19/2018,U20WF,Ref: 1,,Ref: 2,Ref: 2,Ref: 1,Ref: 1,Ref: 1 Video: 1,Ref: 1,Video: 1,,
Vogt,Suzanne,6/29/2018,D1AMS,Ref: 1,,,,,,,Assist: 1,,,
Vogt,Suzanne,6/29/2018,U19WS,Ref: 1,,,Ref: 2,Ref: 1,,Assist: 1,,,,
Vogt,Suzanne,6/30/2018,U19ME,Ref: 1,,Ref: 3,Ref: 2,,Ref: 1,Video: 1 Assist: 1,Video: 1,,,
Vogt,Suzanne,7/1/2018,U16MS,Ref: 1,,,,Ref: 1,,,,,,
Vogt,Suzanne,7/1/2018,STMMS,,,,,,,Ref: 1,Ref: 1,,,
Vogt,Suzanne,7/1/2018,VTMMS,,,,,,,Ref: 1,Ref: 1,,,
Vogt,Suzanne,7/2/2018,U16ME,Ref: 1,,Ref: 1,Ref: 1,,,,,,,
Vogt,Suzanne,7/2/2018,D1AMF,Ref: 1,,,Ref: 1,,Ref: 1,,,,,
Vogt,Suzanne,7/4/2018,DV3MS,,,,Ref: 3,Ref: 2,,,,,,
Vogt,Suzanne,7/4/2018,DV2WS,,,,Ref: 2,Ref: 2,,,,,,
Vogt,Suzanne,7/5/2018,DV3WF,Ref: 1,,,,,,,,,,
Vogt,Suzanne,7/5/2018,DV2MS,Ref: 1,,,,,,,,,,
Vogt,Suzanne,7/5/2018,Y14MF,Ref: 1,Ref: 2,Ref: 3,Ref: 1,Ref: 1,Ref: 1,,,,,
Vogt,Suzanne,7/7/2018,Y12MF,Ref: 1,,,,,,,,,,
Wang,Luona,6/28/2018,DV1WF,Ref: 1,,,,Ref: 2,Ref: 1,,,,,
Wang,Luona,7/3/2018,U16MF,Ref: 1,,Ref: 2,Ref: 2,Ref: 1,,Assist: 2,Assist: 1,Assist: 1,,Assist: 1
Wang,Luona,7/3/2018,V40MF,Ref: 1,,,,,Ref: 2,Ref: 2,,Assist: 1,,Ref: 1
Wang,Luona,7/6/2018,DV3MF,,,Ref: 1,Ref: 3,Ref: 1,,,,,,
Wang,Luona,7/6/2018,Y12WF,Ref: 1,,Ref: 2,Ref: 3,Ref: 1,Ref: 2,,,Assist: 1,,Ref: 1
Wang,Christine,2/18/2018,U17MF,Ref: 1,,Ref: 1,Ref: 3,Ref: 1,Ref: 1,,,,,
Wang,Christine,2/16/2018,U17WE,Ref: 1,,,Ref: 2,,,,,,,
Wang,Christine,2/18/2018,U20WE,Ref: 1,,Ref: 2,Ref: 1,,,,,,,
Wang,Christine,7/1/2018,D1AWF,Ref: 1,,,Ref: 1,,,,,,,
Wang,Christine,7/2/2018,U16ME,Ref: 1,,,,,,,,,,
Wang,Christine,7/2/2018,D1AMF,Ref: 1,,,Ref: 2,Ref: 1,,,Assist: 1,,,
Wang,Christine,7/4/2018,Y14ME,Ref: 1,,,Ref: 3,Ref: 2,,Ref: 1,Assist: 1,,,
Wang,Luona,2/18/2018,U17MF,Ref: 1,,Ref: 3,Ref: 1,Ref: 1,Ref: 1,Ref: 1,,,,
Wang,Luona,2/16/2018,U17WE,Ref: 1,,Ref: 1,Ref: 1,Ref: 2,,,,,,
Wang,Luona,2/17/2018,U17WF,Ref: 1,,Ref: 2,Ref: 1,Ref: 2,,,,,,
Wang,Luona,2/17/2018,U20ME,Ref: 1,,Ref: 3,Ref: 1,Ref: 1,,Assist: 1,Assist: 1,,,
Wang,Luona,2/16/2018,U20MF,Ref: 1,,Ref: 2,Ref: 1,Ref: 1,,Ref: 1,,,,
Wang,Luona,6/29/2018,U19MF,Ref: 1,,Ref: 2,Ref: 1,Ref: 1,,Ref: 1,,Assist: 1,,
