Last Name,First Name,Date,Event,Pools,Table of 512,Table of 256,Table of 128,Table of 64,Table of 32,Table of 16,Table of 8,Semi-Finals,Bronze Medal Matches,Finals
Arenas Gomez,Pilar,7/4/2016,Y14MS,,,Ref: 3,Ref: 3,Ref: 1,Ref: 2,,Ref: 1,Assist: 1,,
Armijo ,Gabriel,11/14/2015,U17MS,,,Ref: 2,Ref: 4,Ref: 1,Ref: 1,Video: 1  Assist: 1,Ref: 1,,,Video: 1
Armijo ,Gabriel,11/13/2015,U17WS,,,,Ref: 2,Ref: 3,Ref: 2,Video: 2,Ref: 1,,,
Armijo ,Gabriel,11/13/2015,U20ME,,,Ref: 1,Ref: 3,,Ref: 1,,,,,
Armijo ,Gabriel,11/16/2015,U20MS,,,Ref: 2  Video: 1,Ref: 5,Ref: 2,Ref: 2,Video: 1,Video: 1,Video: 1,,Video: 1
Armijo ,Gabriel,11/16/2015,U20WE,,,,Ref: 1,Ref: 1,,,,,,
Armijo ,Gabriel,11/15/2015,U20WS,,,,Ref: 4,Ref: 2,Ref: 1,Video: 1,,,,
Armijo ,Gabriel,11/15/2015,Y14MS,,,,Ref: 1,Ref: 1,Ref: 2,,Video: 1,Ref: 1,,
Armijo ,Gabriel,11/14/2015,Y14WS,,,,,Ref: 3,Ref: 2,,,Ref: 1,,
Armijo ,Gabriel,2/12/2016,JTMMS,,,,,,,Ref: 1,,Ref: 1,,
Armijo ,Gabriel,2/12/2016,U19WS,,,,Ref: 3,Ref: 3,,,Ref: 1,,,
Armijo ,Gabriel,2/13/2016,U16MS,,,Ref: 2,Ref: 4,Ref: 2,Ref: 1,,Ref: 1,Ref: 1,,
Armijo ,Gabriel,2/13/2016,U19MF,,,Ref: 1,Ref: 2,,,,,,,
Armijo ,Gabriel,2/14/2016,U16WS,,,,Ref: 6,Ref: 3,Ref: 1,Ref: 1,Video: 1,,,Ref: 1
Armijo ,Gabriel,2/15/2016,U19MS,,,Ref: 4,Ref: 4,Ref: 3,Ref: 2,Video: 1,Ref: 1,Assist: 1,,
Armijo ,Gabriel,3/14/2016,14TMMS,,,,,,,,Ref: 2,,,Ref: 1
Armijo ,Gabriel,3/13/2016,14TMWS,,,,,,,Ref: 1,Ref: 1,,Ref: 1,
Armijo ,Gabriel,3/11/2016,DV2MS,,,,Ref: 2,Ref: 2,Ref: 1,Ref: 1,,,,
Armijo ,Gabriel,3/12/2016,DV2WS,,,,Ref: 1,Ref: 2,Ref: 1,Ref: 1,,,,
Armijo ,Gabriel,3/13/2016,Y12MS,,,,Ref: 1,Ref: 2,Ref: 1,Ref: 1,,,,
Armijo ,Gabriel,3/12/2016,Y14MS,,,,Ref: 4,Ref: 2,Ref: 1,Ref: 1,,,,
Armijo ,Gabriel,3/11/2016,Y14WS,,,,Ref: 2,Ref: 2,Ref: 1,,Ref: 1,,,
Asch,Jacob,10/10/2015,DV2MS,,,Ref: 4,Ref: 2,Ref: 1,Ref: 2,,Ref: 1,,,
Asch,Jacob,10/10/2015,U17WS,,,,Ref: 2,Ref: 2,Ref: 1,Ref: 1,Assist: 1,Assist: 1,,
Astudillo,Charles,10/9/2015,DV2MF,,,,Ref: 2,Ref: 2,Ref: 1,Ref: 1,,,,
Astudillo,Charles,10/9/2015,U17WF,,,,Ref: 2,Ref: 2,,,,,,
Astudillo,Charles,10/10/2015,DV1WE,,,,,,,,,,,
Astudillo,Charles,10/10/2015,DV2WF,,,Ref: 1,Ref: 2,Ref: 1,,,Video: 1,,,
Astudillo,Charles,10/11/2015,DV1WF,,,,,,Ref: 2,,,,,
Astudillo,Charles,10/11/2015,DV2WE,,,,,,,,Video: 1,,,
Astudillo,Charles,10/12/2015,DV2ME,,,,,,,,,,,
Astudillo,Charles,10/12/2015,U17MF,,,,,,,,,,,
Astudillo,Charles,12/4/2015,DV1MF,,,,Ref: 2,Ref: 2,,,,,,
Astudillo,Charles,12/6/2015,DV2MF,,,,,,,,,,,
Astudillo,Charles,12/5/2015,DV2MS,,,,Ref: 3,Ref: 1,Ref: 1,Ref: 1,,,,
Astudillo,Charles,12/4/2015,DV2WF,,,,Ref: 1,Ref: 2,,Ref: 1,Video: 1,,,
Astudillo,Charles,12/7/2015,V50WE,,,,,,,,,,,
Astudillo,Charles,12/7/2015,V60MF,,,,,,Ref: 2,Ref: 1,,,,
Astudillo,Charles,12/5/2015,V60WF,,,,,,,,Ref: 1  Assist: 1,Video: 1,,Video: 1
Astudillo,Charles,2/12/2016,U16ME,,,Ref: 1,Ref: 2,Ref: 1,,,,,,
Astudillo,Charles,2/12/2016,U16WF,,,Ref: 1,Ref: 1,,,,,,,
Astudillo,Charles,2/13/2016,U19MF,,,,,,,,,,,
Astudillo,Charles,2/13/2016,U19WE,,,Ref: 1,Ref: 3  Video: 1,Ref: 1,Ref: 1,,,,,
Astudillo,Charles,2/14/2016,U19ME,,,Ref: 2,Ref: 2,Ref: 1,Ref: 1,,,,,
Astudillo,Charles,2/14/2016,U19WF,,,Ref: 1,Ref: 2,,,Video: 1,Video: 1,,,
Astudillo,Charles,2/15/2016,U16MF,,,,,,,,,,,
Astudillo,Charles,4/8/2016,DV3WE,,,,,Ref: 2,Ref: 1,Ref: 1,,,,
Astudillo,Charles,4/9/2016,DV3ME,,,,Ref: 1,Ref: 1,,,,,,
Astudillo,Charles,4/9/2016,V50MS,,,,,Ref: 1,Ref: 2,Ref: 1,,,,
Astudillo,Charles,4/10/2016,VETME,,,,,,,,Ref: 1,,,
Astudillo,Charles,4/11/2016,V50ME,,,,,Ref: 4,Ref: 2,,Ref: 1,Video: 1,,
Astudillo,Charles,6/30/2016,D1AMF,,,,,,,,,Video: 1,,
Astudillo,Charles,6/29/2016,D1AWF,,,,,,,,Assist: 1,Video: 1,,
Astudillo,Charles,6/30/2016,D1AWS,,,,,,,,,,,
Astudillo,Charles,6/29/2016,DV1MF,,,,,,,Ref: 1,Assist: 1,,,
Astudillo,Charles,7/5/2016,DV2MF,,,,,,,,,Video: 1,,
Astudillo,Charles,7/6/2016,DV3MS,,,,,,,,,,,
Astudillo,Charles,7/4/2016,DV3WS,,,,,,,,Assist: 1,,,
Astudillo,Charles,7/2/2016,STMMF,,,,,,Ref: 1,,,,,
Astudillo,Charles,7/2/2016,STMWS,,,,,,,Ref: 1,Ref: 1,,Ref: 1,
Astudillo,Charles,7/2/2016,U19WF,,,Ref: 1,Ref: 1,Ref: 2,,,,,,
Astudillo,Charles,7/7/2016,Y12MS,,,,,,,,,Assist: 1,,
Astudillo,Charles,7/7/2016,Y14MF,,,,,,,,,,,
Astudillo,Charles,7/4/2016,Y14MS,,,,,,,,,,,
Astudillo,Charles,7/6/2016,Y14WF,,,,,,,,Video: 1,,,
Astudillo,Charles,7/7/2016,Y14WS,,,,Ref: 4,Ref: 2,Ref: 1,,Video: 1,,,
Badawi,Amgad,4/8/2016,DV1WF,,,,,Ref: 1,,Ref: 1  Video: 1,Video: 1,,,
Badawi,Amgad,4/8/2016,DV3MF,,,,,Ref: 1,,,,,,
Badawi,Amgad,4/9/2016,DV1MF,,,,,,,Video: 1,Video: 1,,,Video: 1
Badawi,Amgad,4/10/2016,V40MF,,,,,,Ref: 1,Ref: 1,Video: 1,,,
Badawi,Amgad,4/10/2016,V60MF,,,,,,,,Video: 1,Video: 1,,
Badawi,Amgad,4/11/2016,STMMF,,,,,,,,,,,Ref: 1
Badawi,Amgad,4/11/2016,VETMF,,,,,Ref: 1,Ref: 3,Ref: 1,Video: 1,Video: 1,,
Badawi,Amgad,6/29/2016,DV1MF,,,,Ref: 2,Ref: 1,Ref: 2,Video: 1,,,,Video: 1
Badawi,Amgad,7/1/2016,DV1WE,,,,,Ref: 1,,,,,,
Badawi,Amgad,7/5/2016,DV2MF,,,,,Ref: 1,,,Video: 1,,,
Badawi,Amgad,7/3/2016,DV2WF,,,,,,,,Video: 1,Video: 1,,
Badawi,Amgad,7/3/2016,U16WS,,,,,Ref: 2,,,,,,
Badawi,Amgad,7/1/2016,U19MF,,,Ref: 2,Ref: 3,Ref: 1,,Video: 1,Video: 1,,,
Badawi,Amgad,7/6/2016,Y10MF,,,,,,,,,,,Video: 1
Badawi,Amgad,7/7/2016,Y12WF,,,,Ref: 3,Ref: 1,,,,,,
Badawi,Amgad,7/7/2016,Y14MF,,,Ref: 1,Ref: 2,,,,Video: 1,,,
Baker,Bradley,3/13/2016,14TMWS,,,,,,,Ref: 1,Ref: 1,Ref: 1,,Ref: 1
Baker,Bradley,3/12/2016,DV2WS,,,,Ref: 1,Ref: 2,Ref: 1,Ref: 1,Ref: 1,,,
Baker,Bradley,3/14/2016,Y10WF,,,,,,,,,,,
Baker,Bradley,3/13/2016,Y12MS,,,,Ref: 1,,,,,,,Ref: 1
Baker,Bradley,3/14/2016,Y12WS,,,,,Ref: 4,Ref: 2,Ref: 2,Ref: 1,Ref: 1,,
Baker,Bradley,3/12/2016,Y14MS,,,Ref: 1,Ref: 3,Ref: 2,,Ref: 1,,,,
Balayan,Garik,6/29/2016,DV1MF,,,,,Ref: 1,Ref: 2,,,,,
Balayan,Garik,6/30/2016,DV1WF,,,,,Ref: 1,Ref: 1,,Video: 1,Video: 1,,
Balayan,Garik,7/2/2016,STMMF,,,,,,Ref: 1,Ref: 1,,Ref: 1,Ref: 1,
Balayan,Garik,7/1/2016,STMWF,,,,,,,,Ref: 1,Ref: 1,Ref: 1,
Balayan,Garik,7/4/2016,U16WF,,,,Ref: 1,Ref: 2,Ref: 1,Video: 1,,,,
Balayan,Garik,7/2/2016,U19WF,,,,Ref: 2,Ref: 1,Ref: 1,,,,,
Balayan,Garik,7/1/2016,V40WF,,,,,,,,Video: 1  Assist: 1,Ref: 1,,
Balog,Marcus,10/10/2015,DV1MF,,,Ref: 2,Ref: 2,Ref: 2,Ref: 1,,,,,
Balog,Marcus,10/10/2015,DV2WF,,,,Ref: 4,Ref: 1,,,,,,
Balog,Marcus,10/11/2015,DV1WF,,,,Ref: 3,Ref: 3,Ref: 1,Ref: 1,Assist: 1,Assist: 1,,
Balog,Marcus,10/11/2015,DV2WE,,,Ref: 1,Ref: 3,,,,,,,
Balog,Marcus,11/13/2015,U17MF,,,Ref: 1,Ref: 1,Ref: 1,Ref: 1,Ref: 1,,,,
Balog,Marcus,11/16/2015,U17WF,,,,Ref: 3,Ref: 1,Ref: 1,Video: 1,Video: 1,Video: 1,,Ref: 1
Balog,Marcus,11/13/2015,U20ME,,,Ref: 2,Ref: 3,Ref: 1,,Ref: 1,Video: 1,,,
Balog,Marcus,11/15/2015,U20MF,,,Ref: 2,Ref: 3,Ref: 2,Ref: 2,Video: 1,Ref: 1,,,
Balog,Marcus,11/14/2015,U20WF,,,Ref: 1,Ref: 4,Ref: 1,Ref: 1,Ref: 1,,Ref: 1,,
Balog,Marcus,11/14/2015,Y14MF,,,,Ref: 3,,Ref: 1,Ref: 1,Video: 1,,,
Balog,Marcus,12/5/2015,DV1ME,,,Ref: 1,Ref: 2,Ref: 1,,,,,,
Balog,Marcus,12/4/2015,DV1MF,,,,Ref: 2,Ref: 1,,Ref: 1,,,,
Balog,Marcus,12/6/2015,DV1WF,,,,Ref: 1,Ref: 2,Ref: 1,Ref: 1,,,,
Balog,Marcus,12/4/2015,DV2WF,,,,Ref: 2,,,,,,,
Balog,Marcus,12/6/2015,V70ME,,,,,,Ref: 2,,Ref: 1,,,Ref: 1
Balog,Marcus,12/5/2015,VETWE,,,,,Ref: 1,,,,,,Ref: 1
Balog,Marcus,1/8/2016,DV1MF,,,,Ref: 4,,Ref: 1,Ref: 1,Video: 1,,,
Balog,Marcus,1/9/2016,DV1WF,,,,Ref: 1,Ref: 2,Ref: 1,,Assist: 1,Ref: 1,,
Balog,Marcus,1/10/2016,DV1WE,,,,Ref: 2,Ref: 2,,,,,,
Balog,Marcus,1/10/2016,U20MF,,,,Ref: 2,Ref: 1,Ref: 1,Ref: 1,Video: 1,Assist: 1,,
Balog,Marcus,1/11/2016,U20ME,,,Ref: 1,Ref: 3,Ref: 1,Ref: 1,,Ref: 1,,,Video: 1
Balog,Marcus,2/13/2016,U19MF,,,Ref: 1,Ref: 2,Ref: 1,,Ref: 1,Ref: 1,,,
Balog,Marcus,2/13/2016,U19WE,,,,,Ref: 1,Ref: 1,,,,,
Balog,Marcus,2/14/2016,JTMMF,,,,,,,Ref: 1,Ref: 1,,,Ref: 1
Balog,Marcus,2/14/2016,U19WF,,,,,,,,,,,
Balog,Marcus,4/8/2016,DV1WF,,,,,Ref: 1,Ref: 2,Ref: 1  Video: 1,,,,
Balog,Marcus,4/8/2016,DV3MF,,,,,,,,,,,
Balog,Marcus,4/9/2016,DV1MF,,,,,Ref: 1,Ref: 2,Assist: 1,,Ref: 1,,
Balog,Marcus,4/9/2016,DV3ME,,,,Ref: 1,,Ref: 1,,,Video: 1,,
Balog,Marcus,4/10/2016,V50MF,,,,,Ref: 1,Ref: 1,Ref: 1,Assist: 1,Video: 1,,
Balog,Marcus,4/10/2016,VTMWF,,,,,,,,Ref: 1,,Ref: 1,
Barnhart,Will,12/5/2015,DV1ME,,,,Ref: 2,Ref: 1,,,,,,
Barnhart,Will,12/5/2015,VETWE,,,,,Ref: 2,Ref: 1,Ref: 1,,,,
Barnhart,Will,3/13/2016,DV2MF,,,,Ref: 2,Ref: 1,Ref: 1,Ref: 1,,,,
Barnhart,Will,3/11/2016,DV2WF,,,,,Ref: 2,Ref: 1,Ref: 1,,,,
Barnhart,Will,3/11/2016,Y10WE,,,,,,Ref: 1,Ref: 1,,Ref: 1,,Video: 1  Assist: 1
Barnhart,Will,3/12/2016,Y12MF,,,,Ref: 4,,Ref: 1,Ref: 2,,,,
Barnhart,Will,3/13/2016,Y12WF,,,,Ref: 2,Ref: 1,Ref: 1,,,,,
Barnhart,Will,3/14/2016,Y14MF,,,Ref: 2,Ref: 2,Ref: 2,,,,,,
Barnhart,Will,3/14/2016,Y14WE,,,,,Ref: 1,Ref: 1,,,,,
Barnhart,Will,3/12/2016,Y14WF,,,,Ref: 2,Ref: 1,Ref: 1,Ref: 1,,,,
Barnhart,Will,4/10/2016,V70MF,,,,,,,Ref: 2,Ref: 1  Video: 1,Video: 1,,Ref: 1
Barnhart,William,6/30/2016,D1AWE,,,,,,,Ref: 1,,Video: 1,,
Barnhart,William,6/29/2016,D1AWF,,,,,Ref: 1,Ref: 2,Ref: 1,,,,
Barnhart,William,6/30/2016,DV1ME,,,,Ref: 1,Ref: 1,,,,,,
Barnhart,William,7/4/2016,DV3MF,,,,Ref: 4,Ref: 2,,Ref: 1,,,,
Barnhart,William,7/6/2016,DV3WE,,,,Ref: 2,Ref: 2,Ref: 1,Ref: 1,Assist: 1,Video: 1,,
Barnhart,William,7/4/2016,U16WF,,,,Ref: 2,Ref: 1,Ref: 1,,,,,
Barnhart,William,7/2/2016,U19ME,,,Ref: 1,Ref: 2,Ref: 1,,Ref: 1  Assist: 1,Video: 1,Assist: 1,,
Barnhart,William,7/1/2016,U19MF,,,Ref: 2,Ref: 1,,Ref: 1,Assist: 1,Ref: 1,,,
Barnhart,William,7/7/2016,Y12WF,,,,Ref: 1,Ref: 1,Ref: 1,,Ref: 1,,,Assist: 1
Barnhart,William,7/6/2016,Y14ME,,,Ref: 2,Ref: 3,,Ref: 1,Ref: 1,,,,
Barnhart,William,7/7/2016,Y14MF,,,Ref: 3,Ref: 1,,Ref: 1,,,,,
Barton,Peter,1/9/2016,DV1ME,,,,Ref: 2,Ref: 1,,,,,,
Barton,Peter,1/9/2016,DV1WF,,,,Ref: 1,Ref: 2,Ref: 1,Ref: 1,Assist: 1,,,
Barton,Peter,1/10/2016,DV1WE,,,Ref: 1,Ref: 2,Ref: 1,,,,,,
Barton,Peter,1/10/2016,U20MF,,,,Ref: 1,Ref: 1,Ref: 1,Video: 1,Assist: 1,,,
Barton,Peter,1/11/2016,STMMF,,,,,,,,Ref: 2,Ref: 1,Ref: 1,Ref: 1
Barton,Peter,1/11/2016,U20WF,,,,,Ref: 1,Ref: 1,,,,,
Beckerman,Conor,1/8/2016,DV1MF,,,Ref: 1,Ref: 3,Ref: 1,Ref: 1,Ref: 1,,,,
Beckerman,Conor,1/9/2016,DV1ME,,,Ref: 2,Ref: 1,Ref: 1,,,,,,
Beckerman,Conor,1/10/2016,DV1WE,,,,Ref: 2,Ref: 2,,,,,,
Beckerman,Conor,1/10/2016,U20MF,,,,,,,Assist: 1,Video: 1,,,
Beckerman,Conor,1/11/2016,U20ME,,,Ref: 1,Ref: 3,Ref: 1,Ref: 1,Ref: 1,Video: 1,Assist: 1,,
Beckerman,Conor,1/11/2016,U20WF,,,,,,,Video: 2,Video: 1,,,
Beckerman,Conor,2/12/2016,U16ME,,,,,,,Video: 1  Assist: 1,Ref: 1,Video: 1,,Ref: 1
Beckerman,Conor,2/12/2016,U16WF,,,,,Ref: 1,Ref: 1,,,,,
Beckerman,Conor,2/13/2016,JTMWF,,,,,,,Ref: 1,Ref: 1,Ref: 1,,Ref: 1
Beckerman,Conor,2/13/2016,U19MF,,,,Ref: 1,Ref: 1,Ref: 1,Video: 1,,,,
Beckerman,Conor,2/14/2016,JTMMF,,,,,,Ref: 1,Ref: 1,Ref: 1,,,
Beckerman,Conor,2/14/2016,U19WF,,,,,,,Assist: 1,Ref: 1,,,
Beckerman,Conor,2/15/2016,U16MF,,,Ref: 3,Ref: 4,Ref: 1,Ref: 1,Video: 1,,,,
Beckerman,Conor,4/8/2016,DV1WF,,,,,Ref: 1,Ref: 1,Video: 1  Assist: 1,Ref: 1,Assist: 1,,
Beckerman,Conor,4/8/2016,DV3MF,,,,,Ref: 1,,Ref: 1,,,,
Beckerman,Conor,4/10/2016,DV1WE,,,,,Ref: 1,Ref: 1,Ref: 1,Ref: 1  Assist: 1,Assist: 1,,
Beckerman,Conor,6/29/2016,DV1MF,,,,Ref: 1,Ref: 2,,Ref: 1,Assist: 1,Ref: 1,,
Beckerman,Conor,7/1/2016,DV1WE,,,,,Ref: 1,,,,,,
Beckerman,Conor,6/30/2016,DV1WF,,,,,,,Video: 1,Ref: 1,Video: 1,,
Beckerman,Conor,7/3/2016,DV2WF,,,,,,Ref: 1,,,Video: 1,,Video: 1
Beckerman,Conor,7/2/2016,U19WF,,,Ref: 1,Ref: 1,Ref: 1,,Video: 1  Assist: 1,,,,
Beckerman,Conor,7/1/2016,V50WF,,,,,,Ref: 2,Ref: 1,Video: 1,Ref: 1,,
Belanich,Susan,10/9/2015,STMWE,,,,,,,,Ref: 1,,Ref: 1,
Belanich,Susan,10/9/2015,U17ME,,,,Ref: 2,Ref: 1,Ref: 1,,,,,
Belanich,Susan,10/10/2015,DV1WE,,,,Ref: 3,Ref: 2,,,,,,
Belanich,Susan,10/11/2015,DV1ME,,,Ref: 3,Ref: 3,Ref: 1,,,,,,
Belanich,Susan,10/12/2015,DV2ME,,,,Ref: 2,Ref: 1,,,,,,
Belanich,Susan,10/12/2015,U17WE,,,,Ref: 1,Ref: 1,Ref: 1,,,,,
Belanich,Susan,11/15/2015,U17ME,,,Ref: 1,,Ref: 2,,Video: 1,,Assist: 1,,Ref: 1
Belanich,Susan,11/13/2015,U17MF,,,,,,,Assist: 1,,,,
Belanich,Susan,11/14/2015,U17WE,,,,Ref: 4,Ref: 1,,Video: 1,Ref: 1,Assist: 1,,
Belanich,Susan,11/13/2015,U17WS,,,,Ref: 2,Ref: 2,Ref: 1,,,,,
Belanich,Susan,11/13/2015,U20ME,,,,,,Ref: 1,Ref: 1  Assist: 1,Video: 1,,,
Belanich,Susan,11/16/2015,U20WE,,,,Ref: 2,Ref: 1,,Ref: 1,Video: 1,,,
Belanich,Susan,11/16/2015,Y14ME,,,,,Ref: 1,Ref: 1,Ref: 1,,,,
Belanich,Susan,11/15/2015,Y14WE,,,,,,,Ref: 1,,,,
Belanich,Susan,12/5/2015,DV1ME,,,Ref: 1,Ref: 3,,,,,,,
Belanich,Susan,12/4/2015,DV1WE,,,,Ref: 2,Ref: 2,,,,,,
Belanich,Susan,12/7/2015,DV2ME,,,,,,Ref: 1,Ref: 1,,,,
Belanich,Susan,12/6/2015,V40ME,,,,,,,,Ref: 1  Assist: 1,Video: 1  Assist: 1,,Assist: 1
Belanich,Susan,12/6/2015,V50ME,,,,,,Ref: 1,Ref: 1,Video: 1,,,
Belanich,Susan,12/7/2015,V50WE,,,,,Ref: 1,Ref: 1,Ref: 2,Ref: 1  Video: 1,Assist: 1,,Ref: 1
Belanich,Susan,2/12/2016,U16ME,,,,,,Ref: 1,Video: 1  Assist: 1,Ref: 1,,,
Belanich,Susan,2/13/2016,U19WE,,,,,Ref: 1,Ref: 1,Video: 1,Ref: 1,Assist: 1,,Video: 1
Belanich,Susan,2/14/2016,JTMWE,,,,,,,Ref: 2,,Ref: 1,,
Belanich,Susan,2/14/2016,U19ME,,,,Ref: 1,,,Ref: 1  Assist: 1,Video: 1,,,
Belanich,Susan,2/15/2016,U16WE,,,Ref: 1,Ref: 4,,Ref: 1,Video: 1  Assist: 1,,,,
Belanich,Susan,4/8/2016,DV1ME,,,,,Ref: 2,Ref: 1,Video: 1  Assist: 1,Ref: 1,Video: 1,,
Belanich,Susan,4/9/2016,DV3ME,,,,,,,,Ref: 1,,,
Belanich,Susan,4/9/2016,V40WE,,,,,,Ref: 1,Ref: 1,Ref: 2,Assist: 1,,Ref: 1
Belanich,Susan,4/10/2016,STMME,,,,,,,,Ref: 1,Ref: 1,,Ref: 1
Belanich,Susan,4/10/2016,VETME,,,,Ref: 1,Ref: 2,Ref: 1,,,Ref: 1,,Assist: 1
Belanich,Susan,4/11/2016,V50ME,,,,,Ref: 3,Ref: 2,,,,,
Belanich,Susan,4/11/2016,V70ME,,,,,,,,Ref: 1,Video: 1,,
Belanich,Susan,4/11/2016,VETWE,,,,,,Ref: 1,,Video: 1,,,
Belanich,Susan,6/29/2016,D1AWF,,,,,Ref: 1,,,,,,
Belanich,Susan,6/30/2016,DV1ME,,,,,,,,,,,
Belanich,Susan,7/1/2016,DV1WE,,,,,Ref: 2,,,,,,
Belanich,Susan,7/3/2016,DV2WF,,,,Ref: 2,Ref: 2,,,,,,
Belanich,Susan,7/4/2016,U16ME,,,,Ref: 2,Ref: 2,,Video: 1,,,,
Belanich,Susan,7/2/2016,U19ME,,,,,,Ref: 1,Video: 1,Assist: 1,Ref: 1,,Assist: 1
Belanich,Susan,7/3/2016,V50WE,,,,,Ref: 1,Ref: 1,Ref: 1,Assist: 1,,,Ref: 1
Belanich,Susan,7/4/2016,Y14WE,,,,,,,,,,,
Bellantoni,Ralph,10/9/2015,DV1MS,,,,,,,Assist: 1,Assist: 1,,,
Bellantoni,Ralph,10/9/2015,U17ME,,,,,Ref: 1,Ref: 1,,,,,
Bellantoni,Ralph,10/10/2015,DV2MS,,,Ref: 3,Ref: 3,,,Assist: 1,Assist: 1,,,
Bellantoni,Ralph,10/10/2015,DV2WF,,,,Ref: 1,Ref: 2,Ref: 1,,,,,
Bellantoni,Ralph,10/10/2015,U17WS,,,,,,,,,,,
Bellantoni,Ralph,10/11/2015,DV2WS,,,,Ref: 2,Ref: 2,,,,,,
Bellantoni,Ralph,10/11/2015,U17MS,,,Ref: 2,Ref: 2,,,Ref: 1,,,,
Bellantoni,Ralph,10/12/2015,DV2ME,,,,Ref: 2,,Ref: 1,,,,,
Bellantoni,Ralph,10/12/2015,U17MF,,,Ref: 1,Ref: 2,,,,,,,
Belmonte,Manuel,11/13/2015,U17MF,,,,,,Ref: 1,,,,,
Belmonte,Manuel,11/16/2015,U17WF,,,,,,,,,,,
Belmonte,Manuel,11/15/2015,U20MF,,,,,,,Video: 1,,Video: 1,,
Belmonte,Manuel,11/16/2015,U20WE,,,,,,,Video: 1,Assist: 1,,,
Belmonte,Manuel,11/14/2015,U20WF,,,,,,,,,,,
Belmonte,Manuel,11/14/2015,Y14MF,,,,,,,,,,,
Belmonte,Manuel,11/13/2015,Y14WF,,,,,,,,Video: 1,,,
Belmonte,Manuel,12/5/2015,DV1ME,,,,,,,,,,,
Belmonte,Manuel,12/4/2015,DV1MF,,,,,,Ref: 1,Video: 1,,,,
Belmonte,Manuel,12/6/2015,DV1WF,,,,,,,Video: 1,,,,
Belmonte,Manuel,12/4/2015,DV2WF,,,,,,,,,,,
Belmonte,Manuel,12/7/2015,V50WE,,,,,,,,Ref: 1  Video: 1,Assist: 1,,
Belmonte,Manuel,12/5/2015,V50WF,,,,,,,,Video: 1,,,Video: 1
Belmonte,Manuel,12/6/2015,V60ME,,,,,,,,,Video: 1,,
Belmonte,Manuel,1/8/2016,DV1MF,,,,,,,Video: 1,,,,
Belmonte,Manuel,1/9/2016,DV1ME,,,,,,,,,,,
Belmonte,Manuel,1/10/2016,STMME,,,,,,Ref: 2,Ref: 1,,Ref: 1,,
Belmonte,Manuel,1/11/2016,U20ME,,,,,,,,,,,
Belmonte,Manuel,1/11/2016,U20WF,,,,,,,Video: 1,Video: 1,,,
Belmonte,Manuel,4/8/2016,DV1ME,,,,,Ref: 2,,,,,,
Belmonte,Manuel,4/8/2016,VTMWE,,,,,,,,Ref: 1,Ref: 1,Ref: 1,
Belmonte,Manuel,4/9/2016,DV3ME,,,,,,,,,,,
Belmonte,Manuel,4/9/2016,VTMME,,,,,,,Ref: 1,Ref: 1,Ref: 1,,
Belmonte,Manuel,4/10/2016,DV1WE,,,,,,,Video: 1,Video: 1,Video: 1,,
Belmonte,Manuel,4/11/2016,V60ME,,,,,,Ref: 1,,,Video: 1,,
Belmonte,Manuel,4/11/2016,VETWE,,,,,,,,,,,Video: 1
Belmonte,Manuel,6/30/2016,DV1ME,,,,Ref: 1,,,,,,,
Belmonte,Manuel,6/29/2016,DV1MF,,,,,,,,Video: 1,,,
Belmonte,Manuel,7/1/2016,DV1WE,,,,,,,,,,,
Belmonte,Manuel,7/2/2016,STMMF,,,,,,Ref: 1,Ref: 1,Ref: 1,,,
Belmonte,Manuel,7/4/2016,U16ME,,,,,,,,Ref: 1,,,Video: 1
Belmonte,Manuel,7/2/2016,V60ME,,,,,,,,Ref: 1  Assist: 1,Video: 1,,
Belmonte,Manuel,7/4/2016,Y14WE,,,,,,,,Video: 1,,,
Benson-McCarthy,Abigail,4/9/2016,DV3WS,,,,,Ref: 1,Ref: 1,Ref: 2,,,,
Benson,Jerry,12/4/2015,DV1MF,,,,,,,,,,,
Benson,Jerry,12/7/2015,DV2ME,,,,,Ref: 1,,Ref: 1,Video: 1,Video: 1,,
Benson,Jerry,12/6/2015,V50ME,,,,,Ref: 2,,Ref: 1,Video: 1,,,
Benson,Jerry,12/6/2015,V60WS,,,,,,,,Assist: 1,Assist: 1,,
Benson,Jerry,12/7/2015,VETWF,,,,,Ref: 1,Ref: 2,,,,,
Benson,Jerry,1/8/2016,CHRME,,,,,,,,Ref: 2,Ref: 1  Video: 1,,Video: 1
Benson,Jerry,1/8/2016,CHRWE,,,,,,,,,Video: 1,,Video: 1
Benson,Jerry,1/8/2016,U20WE,,,,,,,Assist: 1,,,,
Benson,Jerry,1/9/2016,DV1WF,,,,Ref: 1,Ref: 1,Ref: 1,,,,,
Benson,Jerry,1/10/2016,U20MF,,,,Ref: 1,,,Video: 1,Assist: 1,,,
Benson,Jerry,1/11/2016,U20WF,,,,Ref: 1,Ref: 1,,,,,,
Benson,Jerry,2/12/2016,U16ME,,,,,,,,,,,
Benson,Jerry,2/12/2016,U16WF,,,Ref: 1,Ref: 2,Ref: 1,,,,,,
Benson,Jerry,2/13/2016,JTMWF,,,,,,,Ref: 1,Ref: 1,,,
Benson,Jerry,2/13/2016,U19MF,,,,,,,,,,,
Benson,Jerry,2/15/2016,U16MF,,,,,,,,,,,
Benson,Jerry,6/30/2016,D1AMF,,,,,Ref: 1,,,Video: 1,,,
