Last Name,First Name,Date,Event,Pools,Table of 512,Table of 256,Table of 128,Table of 128,Table of 64,Table of 32,Table of 16,Table of 8,Semi-Finals,Bronze Medal Matches,Finals
Agamy,Yassin,7/6/2023,Y14MS,Ref: 2, ,Ref: 2,Ref: 2,,Ref: 1,Ref: 1, , , , , 
Agamy,Yassin,7/7/2023,Y14WS,Ref: 1, ,Ref: 1,Ref: 2,,Ref: 1, , , , , , 
Ahmed El Moataz,Mostafa,2/17/2023,U17MS,Ref: 2, ,Ref: 2,Ref: 1, ,Ref: 1,Ref: 1,Video: 1,Video: 1, , , 
Ahmed El Moataz,Mostafa,2/18/2023,JTMWS, , , , , , , ,Ref: 1,Ref: 1, , , 
Ahmed El Moataz,Mostafa,2/18/2023,U20MS,Ref: 2, ,Ref: 5,Ref: 2, ,Ref: 1, ,Ref: 1, , , , 
Ahmed El Moataz,Mostafa,2/19/2023,JTMMS, , , , , , ,Ref: 1,Ref: 1, , , , 
Ahmed El Moataz,Mostafa,2/19/2023,U20WS,Ref: 2, , ,Ref: 3, ,Ref: 1,Ref: 1,Video: 1, , , , 
Ahmed El Moataz,Mostafa,2/20/2023,U17WS,Ref: 2, , ,Ref: 4, ,Ref: 2,Ref: 1,Video: 1,Video: 1, , , 
Ahmed El Moataz,Mostafa,4/21/2023,DV1MS,Ref: 2,, ,Ref: 5, ,Ref: 1,Ref: 1,Ref: 1, , , , 
Ahmed El Moataz,Mostafa,4/21/2023,U19WS,Ref: 3,, ,Ref: 2, , ,Ref: 1,Ref: 1,Video: 1, , , 
Ahmed El Moataz,Mostafa,4/22/2023,DV1WS,Ref: 1,, , , ,Ref: 1,Ref: 1,Ref: 1, , , , 
Ahmed El Moataz,Mostafa,4/22/2023,U19MS,Ref: 2,,Ref: 2,Ref: 4, ,Ref: 2,Ref: 1,Ref: 1, , , , 
Ahmed El Moataz,Mostafa,4/23/2023,V50MS,Ref: 1,, , , , ,Ref: 2,Ref: 2,Ref: 1  Video: 1,Video: 1, , 
Ahmed El Moataz,Mostafa,4/23/2023,VETWS,Ref: 1,, , , ,Ref: 1,Ref: 3,Ref: 1,Ref: 1, , , 
Alford,April,10/8/2022,U17ME,Ref: 1, , ,Ref: 2, ,Ref: 1, ,Video: 1, ,Video: 1, , 
Alford,April,10/8/2022,Y14WE,Ref: 1, , ,Ref: 2, ,Ref: 2, , , , , , 
Alford,April,10/9/2022,U17WE,Ref: 1, ,Ref: 1,Ref: 4, , ,Ref: 2,Ref: 1, , , ,Ref: 1
Alford,April,10/10/2022,DV1ME,Ref: 1, ,Ref: 2,Ref: 2, , , , , , , , 
Alford,April,2/17/2023,U17WE,Ref: 1, , ,Ref: 2, ,Ref: 1, ,Ref: 1, , , , 
Alford,April,2/18/2023,U20ME,Ref: 1, ,Ref: 3,Ref: 1, ,Ref: 1,Ref: 1, , , , , 
Alford,April,2/19/2023,JTMME, , , , , ,Ref: 1,Ref: 1,Ref: 1,Ref: 1, , , 
Alford,April,2/19/2023,U20WE,Ref: 1, ,Ref: 2,Ref: 1, ,Ref: 1,Ref: 1, ,Ref: 1, , , 
Alford,April,2/20/2023,U17ME,Ref: 2, ,Ref: 4,Ref: 2, ,Ref: 1, , , , , , 
Alford,April,3/3/2023,U16ME,Ref: 1,,Ref: 1,Ref: 2, ,Ref: 2,Ref: 1, , , , , 
Alford,April,3/4/2023,Y12WE,Ref: 1,,Ref: 1,Ref: 2, ,Ref: 1,Ref: 1, , , , , 
Alford,April,3/4/2023,Y14ME,Ref: 1,,Ref: 1,Ref: 3, ,Ref: 1,Ref: 1, , , , , 
Alford,April,3/5/2023,Y12ME,Ref: 1,,Ref: 2,Ref: 2, ,Ref: 1,Ref: 1, , , , ,Ref: 1
Alford,April,3/5/2023,Y14WE,Ref: 1,,Ref: 3,Ref: 3, ,Ref: 2,Ref: 1,Ref: 2, , , , 
Alford,April,6/2/2023,DV2WE,Ref: 1,, , , ,Ref: 2,Ref: 1,Ref: 1, , , , 
Alford,April,6/2/2023,U19ME,Ref: 1,,Ref: 1,Ref: 4, ,Ref: 1, , , , , , 
Alford,April,6/3/2023,DV2ME,Ref: 1,, , , ,Ref: 1, , , ,Ref: 1, , 
Alford,April,6/3/2023,U19WE,Ref: 1,, ,Ref: 2, ,Ref: 2,Ref: 1, ,Ref: 1, , , 
Alford,April,6/4/2023,U16ME,Ref: 2,, ,Ref: 3, ,Ref: 2,Ref: 1,Ref: 1, , , , 
Alford,April,6/30/2023,DV1ME,Ref: 1, , , ,, , ,Ref: 1, ,Ref: 1, , 
Alford,April,7/1/2023,STMME, , , , ,,Ref: 1,Ref: 1,Ref: 1, , , , 
Alford,April,7/1/2023,U19WE,Ref: 1, ,Ref: 2,Ref: 1,,Ref: 1, , , , , , 
Alford,April,7/2/2023,U19ME,Ref: 1, ,Ref: 4,Ref: 2,,Ref: 1, , , , , , 
Alford,April,7/2/2023,V50WE,Ref: 1, , , ,, ,Ref: 2,Ref: 2,Ref: 1,Video: 1, ,Ref: 1
Alford,April,7/3/2023,DV1WE,Ref: 1, , , ,, , , , , , , 
Alford,April,7/3/2023,VTMWE, , , , ,, , ,Ref: 1,Ref: 2,Ref: 1, ,Ref: 1
Alford,April,7/4/2023,D1AME,Ref: 1, ,Ref: 1,Ref: 2,,Ref: 1, , , , , , 
Alford,April,7/5/2023,DV2ME,Ref: 1, ,Ref: 1,Ref: 3,, ,Ref: 1, , , , , 
Alford,April,7/5/2023,V60MF, , , , ,, , , ,Ref: 1, , , 
Alford,April,7/5/2023,Y14WE,Ref: 1, ,Ref: 4, ,,Ref: 1, ,Ref: 1, , , , 
Alford,April,7/6/2023,DV2WE,Ref: 1, , ,Ref: 2,, ,Ref: 1, , , , , 
Alford,April,7/6/2023,Y14ME,Ref: 1, ,Ref: 4,Ref: 1,,Ref: 1, ,Ref: 1, , , , 
Alford,April,7/7/2023,Y12WE,Ref: 1, , ,Ref: 1,,Ref: 1,Ref: 1,Ref: 1, , , , 
Alford,April,7/8/2023,DV2MF,Ref: 1, ,Ref: 1,Ref: 1,,Ref: 2,Ref: 1, , , , , 
Alford,April,7/8/2023,Y12ME,Ref: 1, ,Ref: 1,Ref: 1,,Ref: 1, , , , , , 
Alford,April,7/9/2023,Y10ME,Ref: 1, ,Ref: 1,Ref: 3,,Ref: 1,Ref: 1,Ref: 1, ,Ref: 1, , 
Alkayeed,Anas,6/30/2023,D1AWE,Ref: 1, , ,Ref: 2,,Ref: 1, , ,Video: 1,Video: 1, , 
Alkayeed,Anas,6/30/2023,DV1ME,Ref: 1, , , ,, ,Ref: 1, , , , , 
Alkayeed,Anas,7/1/2023,U19MF,Ref: 1, ,Ref: 2,Ref: 2,, , , , , , , 
Alkayeed,Anas,7/1/2023,U19WE,Ref: 1, ,Ref: 2,Ref: 1,,Ref: 1,Ref: 1, , , , , 
Alkayeed,Anas,7/2/2023,U19ME,Ref: 1, ,Ref: 5,Ref: 3,,Ref: 1, , , , , , 
Alkayeed,Anas,7/2/2023,V50WE,Ref: 1, , , ,, ,Ref: 4,Ref: 1,Ref: 1, , , 
Alkayeed,Anas,7/3/2023,DV1WE,Ref: 1, , ,Ref: 2,, , , , , , , 
Alkayeed,Anas,7/3/2023,U16ME,Ref: 1, ,Ref: 3,Ref: 1,,Ref: 1, , , , , , 
Alkayeed,Anas,7/4/2023,D1AME,Ref: 1, ,Ref: 2,Ref: 1,, ,Ref: 1, , , , , 
Alkayeed,Anas,7/5/2023,DV2ME,Ref: 1, ,Ref: 2,Ref: 2,,Ref: 2,Ref: 1,Ref: 1, , , , 
Alkayeed,Anas,7/6/2023,DV2WE,Ref: 1, , ,Ref: 2,,Ref: 2,Ref: 1, , , , , 
Alkayeed,Anas,7/7/2023,DV2WF,Ref: 1, , ,Ref: 2,,Ref: 1, ,Ref: 1, , , , 
Alkayeed,Anas,7/7/2023,Y14MF,Ref: 1, ,Ref: 3,Ref: 1,,Ref: 1, , , , , , 
Alkayeed,Anas,7/8/2023,DV2MF,Ref: 1, ,Ref: 1,Ref: 1,,Ref: 1, ,Ref: 1, , , , 
Alkayeed,Anas,7/8/2023,Y12ME,Ref: 1, ,Ref: 1,Ref: 2,,Ref: 1,Ref: 1,Ref: 1, , , , 
Alkayeed,Anas,7/9/2023,DV3WE,Ref: 1, , ,Ref: 2,,Ref: 1,Ref: 1,Ref: 1, , , , 
Alperstein,Donald,12/9/2022,DV1ME, , , , , , , ,Video: 1, , ,,Video: 1
Alperstein,Donald,12/10/2022,DV1WE,Ref: 1, , ,Ref: 3, ,Ref: 1, , , , ,,Video: 1
Alperstein,Donald,12/10/2022,U17ME, , , , , , ,Ref: 1, , , ,, 
Alperstein,Donald,12/11/2022,U17WE,Ref: 1, , , , , ,Ref: 1, , , ,, 
Alperstein,Donald,12/12/2022,U20ME,Ref: 1, ,Ref: 2,Ref: 1, ,Ref: 1, ,Video: 1, , ,, 
Alperstein,Donald,2/17/2023,U17WE,Ref: 1, , , , , ,Ref: 1,Video: 1, ,Video: 1, , 
Alperstein,Donald,2/18/2023,U20ME,Ref: 1, ,Ref: 4,Ref: 1, ,Ref: 1, ,Video: 1,Video: 1, , , 
Alperstein,Donald,2/19/2023,JTMME, , , , , ,Ref: 1,Ref: 1, , ,Ref: 1, ,Ref: 1
Alperstein,Donald,2/19/2023,U20WE, , , , , , , , , , , , 
Alperstein,Donald,2/20/2023,U17ME,Ref: 2, , , , , ,Ref: 1,Ref: 1,Video: 1, , , 
Alperstein,Donald,4/22/2023,DV1WE,Ref: 1,, , , , ,Ref: 1,Video: 1,Ref: 1, , , 
Alperstein,Donald,6/30/2023,DV1ME,Ref: 1, , , ,, ,Ref: 1,Video: 1,Ref: 1, , , 
Alperstein,Donald,7/4/2023,VTMME, , , , ,, ,Ref: 1, ,Ref: 1,Ref: 1, ,Ref: 1
Alperstein,Donald,7/5/2023,Y14WE,Ref: 1, ,Ref: 2,Ref: 2,, , ,Ref: 1, , , , 
Ana,Ionut,3/3/2023,U16ME,Ref: 1,,Ref: 3,Ref: 1, , , , , , , , 
Ana,Ionut,3/3/2023,Y10WE,Ref: 1,, , , ,Ref: 2,Ref: 1,Ref: 1,Ref: 1, , , 
Ana,Ionut,3/4/2023,Y12WE,Ref: 1,,Ref: 1,Ref: 4, ,Ref: 3,Ref: 1, ,Ref: 1,Ref: 1, , 
Ana,Ionut,3/4/2023,Y14ME,Ref: 1,,Ref: 4,Ref: 1, ,Ref: 1,Ref: 1, , , , , 
Ana,Ionut,3/5/2023,Y12ME,Ref: 1,,Ref: 2,Ref: 3, ,Ref: 2,Ref: 1,Ref: 1, , , , 
Ana,Ionut,3/5/2023,Y14WE,Ref: 1,,Ref: 3,Ref: 2, ,Ref: 2, , , , , , 
Ana,Ionut,3/6/2023,U16WE,Ref: 1,,Ref: 2,Ref: 3, ,Ref: 2,Ref: 1, , , , , 
Ana,Ionut,4/22/2023,DV1WE,Ref: 1,, , , ,Ref: 2,Ref: 1,Ref: 1, , , , 
Ana,Ionut,4/22/2023,STMME, ,, , , , ,Ref: 1, , , , , 
Ana,Ionut,4/24/2023,V60ME, ,, , , ,Ref: 1,Ref: 2,Ref: 1,Ref: 1, , , 
Ana,Ionut,4/24/2023,VETWE,Ref: 1,, ,Ref: 1, ,Ref: 3,Ref: 1,Ref: 1, , , , 
Angelova-atanassov,Anna,10/7/2022,DV1MF,Ref: 1, , ,Ref: 3, , , , , , , , 
Angelova-atanassov,Anna,10/7/2022,Y14WF,Ref: 1, , , , , , , , , , , 
Angelova-atanassov,Anna,10/8/2022,U17ME,Ref: 1, ,Ref: 2,Ref: 2, , , , , , , , 
Angelova-atanassov,Anna,10/8/2022,U17WF,Ref: 1, , ,Ref: 2, ,Ref: 3, , , , , , 
Angelova-atanassov,Anna,10/9/2022,DV1WF,Ref: 1, , ,Ref: 2, ,Ref: 1,Ref: 1, , , , , 
Angelova-atanassov,Anna,10/9/2022,U17MF,Ref: 1, ,Ref: 2,Ref: 2, , , , , , , , 
Angelova-atanassov,Anna,10/10/2022,Y14MF,Ref: 1, , ,Ref: 3, ,Ref: 1,Ref: 1, ,Ref: 1, , , 
Angelova-atanassov,Anna,12/9/2022,DV1WF,Ref: 1, , ,Ref: 1, ,Ref: 2,Ref: 1,Ref: 1  Video: 1, , ,, 
Angelova-atanassov,Anna,12/10/2022,U20MF,Ref: 2, ,Ref: 4,Ref: 1, ,Ref: 1, ,Ref: 1, , ,, 
Angelova-atanassov,Anna,12/11/2022,DV1MF,Ref: 1, , ,Ref: 2, ,Ref: 2,Ref: 1,Video: 1,Ref: 1, ,, 
Angelova-atanassov,Anna,12/12/2022,U20WF,Ref: 2, , ,Ref: 2, ,Ref: 1,Ref: 1, , , ,, 
Angelova-atanassov,Anna,1/6/2023,DV1MF,Ref: 1, , ,Ref: 3, , , , , , , , 
Angelova-atanassov,Anna,1/6/2023,U20WF,Ref: 1, , ,Ref: 3, ,Ref: 2,Ref: 1,Ref: 1,Ref: 1, , , 
Angelova-atanassov,Anna,1/7/2023,DV1WF,Ref: 1, , ,Ref: 3, ,Ref: 1, , , , , , 
Angelova-atanassov,Anna,1/7/2023,U20MF,Ref: 1, ,Ref: 3,Ref: 2, ,Ref: 1,Ref: 1, , , , , 
Angelova-atanassov,Anna,1/8/2023,V60MF,Ref: 1, , , , , , , , , , , 
Angelova-atanassov,Anna,1/8/2023,V70MF, , , , , , ,Ref: 1, , , , , 
Angelova-atanassov,Anna,1/8/2023,V70WF,Ref: 1, , , , , , ,Ref: 1,Ref: 1,Ref: 1, , 
Angelova-atanassov,Anna,1/9/2023,VETMF,Ref: 1, , , , ,Ref: 3,Ref: 2,Ref: 1,Ref: 1,Ref: 1, , 
Angelova-atanassov,Anna,1/9/2023,VETWF,Ref: 1, , , , ,Ref: 1,Ref: 2,Ref: 1,Ref: 1, , , 
Angelova-atanassov,Anna,2/17/2023,U20MF,Ref: 1, ,Ref: 3,Ref: 1, ,Ref: 1, ,Video: 1, , , , 
Angelova-atanassov,Anna,2/18/2023,JTMMF, , , , , , , ,Ref: 1,Ref: 1, , ,Ref: 1
Angelova-atanassov,Anna,2/18/2023,U20WF,Ref: 1, ,Ref: 2,Ref: 2, , ,Ref: 1, , , , , 
Angelova-atanassov,Anna,2/19/2023,U17MF,Ref: 1, ,Ref: 3,Ref: 1, ,Ref: 2, ,Ref: 1, , , , 
Angelova-atanassov,Anna,2/19/2023,U20WE,Ref: 1, ,Ref: 2,Ref: 1, , , , , , , , 
Angelova-atanassov,Anna,2/20/2023,U17WF,Ref: 1, ,Ref: 1,Ref: 3, ,Ref: 1, , , , , , 
Angelova-atanassov,Anna,3/3/2023,U16WF,Ref: 1,,Ref: 1,Ref: 3, ,Ref: 1,Ref: 1, , , , , 
Angelova-atanassov,Anna,3/3/2023,Y10MF,Ref: 1,, ,Ref: 1, ,Ref: 2,Ref: 1,Ref: 1, , , ,Video: 1
Angelova-atanassov,Anna,3/4/2023,Y12MF,Ref: 1,,Ref: 2,Ref: 2, ,Ref: 1,Ref: 1, , , , , 
Angelova-atanassov,Anna,3/4/2023,Y14WF,Ref: 1,,Ref: 3,Ref: 3, ,Ref: 2, , , , , , 
Angelova-atanassov,Anna,3/5/2023,Y12WF,Ref: 1,,Ref: 1,Ref: 4, ,Ref: 2,Ref: 1, , , , , 
Angelova-atanassov,Anna,3/5/2023,Y14MF,Ref: 1,,Ref: 3,Ref: 2, ,Ref: 1, , , , , , 
Angelova-atanassov,Anna,4/21/2023,V40MF,Ref: 1,, , , , , ,Ref: 1,Ref: 1, , , 
Angelova-atanassov,Anna,4/21/2023,V50WF, ,, , , , ,Ref: 1,Ref: 1,Video: 2,Video: 1, ,Video: 1
Angelova-atanassov,Anna,4/21/2023,V80WF,Ref: 1,, , , , , , , , , ,Video: 1
Angelova-atanassov,Anna,4/22/2023,DV1MF,Ref: 1,, ,Ref: 2, ,Ref: 1, ,Ref: 1, , , , 
Angelova-atanassov,Anna,4/22/2023,U19WF,Ref: 1,, ,Ref: 2, ,Ref: 2, , , , , , 
Angelova-atanassov,Anna,4/23/2023,DV1WF,Ref: 1,, ,Ref: 1, ,Ref: 1,Ref: 1,Video: 1, , , , 
Angelova-atanassov,Anna,4/23/2023,STMWE, ,, , , , , , ,Ref: 1, , , 
Angelova-atanassov,Anna,4/24/2023,V60WS,Ref: 1,, , , , ,Ref: 2,Ref: 2,Ref: 1  Video: 1,Ref: 1, , 
Angelova-atanassov,Anna,4/24/2023,V70ME,Ref: 1,, , , , , , , , , , 
Angelova-atanassov,Anna,6/2/2023,DV2MF,Ref: 1,, ,Ref: 2, ,Ref: 2, , , , , , 
Angelova-atanassov,Anna,6/2/2023,U19WF,Ref: 1,, ,Ref: 2, ,Ref: 3, ,Ref: 1, , , , 
Angelova-atanassov,Anna,6/3/2023,U16MF,Ref: 1,,Ref: 1,Ref: 3, ,Ref: 1,Ref: 1, , , , , 
Angelova-atanassov,Anna,6/3/2023,U16WF,Ref: 1,, ,Ref: 1, ,Ref: 1,Ref: 1, , , , , 
Angelova-atanassov,Anna,6/4/2023,DV2WF,Ref: 1,, , , ,Ref: 3,Ref: 1,Ref: 1, , , , 
Angelova-atanassov,Anna,6/4/2023,U16WE, ,, , , ,Ref: 3,Ref: 1, , , , , 
Angelova-atanassov,Anna,6/4/2023,U19MF, ,, ,Ref: 3, ,Ref: 3, , , , , , 
Angelova-atanassov,Anna,6/30/2023,DV1WF,Ref: 1, , , ,,Ref: 1,Ref: 1, , , , , 
Angelova-atanassov,Anna,7/1/2023,U19MF,Ref: 1, ,Ref: 2,Ref: 1,,Ref: 1, , , , , , 
Angelova-atanassov,Anna,7/2/2023,STMMF, , , , ,, ,Ref: 1, , , , , 
Angelova-atanassov,Anna,7/2/2023,U19WF,Ref: 1, ,Ref: 1,Ref: 2,, , , , , , , 
Angelova-atanassov,Anna,7/3/2023,D1AWF,Ref: 1, , , ,, , , , , , , 
Angelova-atanassov,Anna,7/3/2023,DV1MF,Ref: 1, , ,Ref: 1,,Ref: 1, , , , , , 
Angelova-atanassov,Anna,7/4/2023,U16MF,Ref: 1, , , ,, , , , , , , 
Angelova-atanassov,Anna,7/4/2023,U16WF,Ref: 1, ,Ref: 1,Ref: 2,, , , , , , , 
Angelova-atanassov,Anna,7/4/2023,V50WF,Ref: 1, , , ,, ,Ref: 2,Ref: 2,Video: 1,Ref: 1, , 
Angelova-atanassov,Anna,7/5/2023,DV3WF,Ref: 1, , ,Ref: 2,,Ref: 1, , , , , , 
Angelova-atanassov,Anna,7/5/2023,VTMWF, , , , ,, , , ,Ref: 1,Ref: 1, ,Ref: 1
Angelova-atanassov,Anna,7/6/2023,VTMMF, , , , ,, , ,Ref: 1, , , , 
Angelova-atanassov,Anna,7/6/2023,Y14WF,Ref: 1, ,Ref: 3,Ref: 1,,Ref: 1, , , , , , 
Angelova-atanassov,Anna,7/7/2023,DV2WF,Ref: 1, , ,Ref: 1,,Ref: 1,Ref: 1, , , , , 
Angelova-atanassov,Anna,7/7/2023,Y14MF,Ref: 1, ,Ref: 2,Ref: 1,,Ref: 2, , , , , , 
Angelova-atanassov,Anna,7/8/2023,Y12MF,Ref: 2, ,Ref: 1,Ref: 2,,Ref: 1, , , , , , 
Angelova-atanassov,Anna,7/8/2023,Y12WF,Ref: 1, ,Ref: 1,Ref: 1,,Ref: 2, , , , , , 
Angelova-atanassov,Anna,7/9/2023,Y10MF,Ref: 1, ,Ref: 2,Ref: 4,,Ref: 1, , , , , , 
Anzolin Araujo,Carolina,1/6/2023,U20WF, , , , , , , ,Ref: 1  Video: 1,Video: 1, , , 
Anzolin Araujo,Carolina,1/7/2023,DV1WF,Ref: 1, , , , ,Ref: 1,Ref: 1,Ref: 1, , , , 
Anzolin Araujo,Carolina,1/7/2023,U20MF,Ref: 1, ,Ref: 2,Ref: 2, ,Ref: 1,Ref: 1, , , , , 
Anzolin Araujo,Carolina,1/8/2023,DV1ME,Ref: 1, ,Ref: 3,Ref: 2, , , , , , , , 
Anzolin Araujo,Carolina,1/8/2023,U20WE,Ref: 1, ,Ref: 2,Ref: 3, ,Ref: 1,Ref: 2,Ref: 1, , , , 
Anzolin Araujo,Carolina,1/9/2023,VETMF,Ref: 1, , , , ,Ref: 2,Ref: 1,Ref: 1,Video: 1, , , 
Anzolin Araujo,Carolina,1/9/2023,VETWF,Ref: 1, , , , , ,Ref: 2,Ref: 1, , , , 
Anzolin Araujo,Carolina,6/30/2023,D1AWE,Ref: 1, , ,Ref: 2,,Ref: 2, ,Ref: 1,Video: 1, , , 
Anzolin Araujo,Carolina,6/30/2023,DV1ME,Ref: 1, , , ,, , , , , , , 
Anzolin Araujo,Carolina,7/1/2023,STMWF, , , , ,, , , ,Ref: 1, ,Ref: 1, 
Anzolin Araujo,Carolina,7/1/2023,U19MF,Ref: 1, ,Ref: 2,Ref: 2,, , , , , , , 
Anzolin Araujo,Carolina,7/2/2023,U19ME,Ref: 1, ,Ref: 3,Ref: 2,,Ref: 2,Ref: 1,Video: 1, , , , 
Anzolin Araujo,Carolina,7/2/2023,V50WE, , , , ,, ,Ref: 1,Ref: 1,Ref: 1  Video: 1,Video: 1, , 
Anzolin Araujo,Carolina,7/3/2023,DV1MF,Ref: 1, , ,Ref: 2,,Ref: 1, , , , , , 
Anzolin Araujo,Carolina,7/3/2023,U16ME,Ref: 1, ,Ref: 2,Ref: 2,,Ref: 1, , , , , , 
Anzolin Araujo,Carolina,7/4/2023,U16MF,Ref: 1, , , ,, , , , , , , 
Anzolin Araujo,Carolina,7/4/2023,U16WF,Ref: 1, ,Ref: 1,Ref: 2,,Ref: 2,Ref: 1,Ref: 1, , , , 
Anzolin Araujo,Carolina,7/4/2023,V50WF,Ref: 1, , , ,, , ,Ref: 2,Ref: 1  Video: 1, , , 
Anzolin Araujo,Carolina,7/5/2023,V70MF,Ref: 1, , , ,, , ,Ref: 2,Ref: 1,Video: 1, ,Ref: 1
Anzolin Araujo,Carolina,7/6/2023,DV2WE,Ref: 1, , ,Ref: 2,,Ref: 1,Ref: 1,Ref: 1, , , , 
Anzolin Araujo,Carolina,7/7/2023,Y12WE,Ref: 1, ,Ref: 1,Ref: 2,,Ref: 1,Ref: 1, , , , ,Ref: 1
Anzolin Araujo,Carolina,7/7/2023,Y14MF,Ref: 1, ,Ref: 2,Ref: 2,,Ref: 1, , , , , , 
Anzolin Araujo,Carolina,7/8/2023,Y12MF, , ,Ref: 2,Ref: 1,,Ref: 2,Ref: 1, ,Video: 1,Video: 1, , 
Anzolin Araujo,Carolina,7/8/2023,Y12WF,Ref: 1, ,Ref: 1,Ref: 2,,Ref: 1,Ref: 1,Ref: 1, , , , 
Anzolin Araujo,Carolina,7/9/2023,Y10MF,Ref: 1, ,Ref: 2,Ref: 3,,Ref: 1, ,Ref: 1, ,Ref: 1, ,Video: 1
Arslan,Abdussamet,6/30/2023,U19MS,Ref: 2, , ,Ref: 1,, , ,Video: 1,Video: 1, , , 
Arslan,Abdussamet,7/1/2023,DV1MS,Ref: 2, , ,Ref: 2,,Ref: 2, , ,Video: 1, , , 
Arslan,Abdussamet,7/1/2023,U19WS,Ref: 2, , , ,, , ,Video: 1,Video: 1, , , 
Arslan,Abdussamet,7/2/2023,U16MS,Ref: 2, , , ,, , ,Video: 1, , , , 
Arslan,Abdussamet,7/3/2023,DV1WS,Ref: 2, , ,Ref: 2,,Ref: 1,Ref: 2,Video: 1,Video: 1, , ,Video: 1
Arslan,Abdussamet,7/4/2023,U16WS,Ref: 2, , , ,, , ,Video: 1,Video: 1, , , 
Arslan,Abdussamet,7/4/2023,V50MS,Ref: 1, , , ,, , ,Ref: 1,Video: 1,Ref: 1, ,Video: 1
Arslan,Abdussamet,7/4/2023,V60MS, , , , ,, , , ,Video: 1, , , 
Arslan,Abdussamet,7/5/2023,D1AWS, , , , ,,Ref: 4,Ref: 2,Ref: 1, ,Video: 1, , 
Arslan,Abdussamet,7/5/2023,V50WS,Ref: 1, , , ,, , , ,Ref: 1  Video: 1,Video: 1, , 
Arslan,Abdussamet,7/6/2023,DV2WS,Ref: 2, , , ,, , , , , , , 
Arslan,Abdussamet,7/6/2023,Y14MS,Ref: 2, , , ,, , , ,Video: 1, , , 
Arslan,Abdussamet,7/7/2023,Y14WS,Ref: 1, ,Ref: 1, ,,Ref: 1, ,Ref: 1, , , , 
Arslan,Abdussamet,7/8/2023,Y12MS,Ref: 2, ,Ref: 1,Ref: 1,, ,Ref: 1, ,Video: 1, , , 
Arslan,Abdussamet,7/8/2023,Y12WF,Ref: 1, ,Ref: 1,Ref: 2,,Ref: 1, , , , , , 
Arslan,Abdussamet,7/9/2023,Y12WS,Ref: 2, , , ,,Ref: 1,Ref: 2,Ref: 1, , , , 
Astudillo,Charles,10/7/2022,DV1WE,Ref: 1, , , , , , , , , , , 
Astudillo,Charles,10/7/2022,Y14WF,Ref: 1, , ,Ref: 1, , , , , , , , 
Astudillo,Charles,10/8/2022,U17ME,Ref: 1, , , , , , , , , , , 
Astudillo,Charles,10/8/2022,U17MS,Ref: 2, ,Ref: 2,Ref: 3, ,Ref: 2, , , , , , 
Astudillo,Charles,10/9/2022,DV1WF,Ref: 1, , , , , , , , , , , 
Astudillo,Charles,10/9/2022,U17MF,Ref: 1, ,Ref: 2,Ref: 1, , , , , , , , 
Astudillo,Charles,10/9/2022,U17WE, , , , , , , , , , , , 
Astudillo,Charles,10/10/2022,DV1ME,Ref: 1, ,Ref: 1,Ref: 3, , , , ,Ref: 1, , , 
Astudillo,Charles,12/9/2022,DV1ME,Ref: 1, , , , , , , , , ,, 
Astudillo,Charles,12/9/2022,U17MF,Ref: 2, , , , , , , , , ,, 
Astudillo,Charles,12/10/2022,U20MF,Ref: 2, , , , , , , , , ,, 
Astudillo,Charles,12/11/2022,DV1MF,Ref: 1, , ,Ref: 1, , , , , , ,, 
Astudillo,Charles,12/11/2022,U17WF,Ref: 1, , ,Ref: 3, ,Ref: 2,Ref: 1, , , ,, 
Astudillo,Charles,12/12/2022,U20ME,Ref: 1, ,Ref: 1,Ref: 2, ,Ref: 1, ,Ref: 1, , ,, 
Astudillo,Charles,12/12/2022,U20WE, , , ,Ref: 2, ,Ref: 1, , ,Video: 1,Ref: 1,, 
Astudillo,Charles,2/17/2023,U17WE,Ref: 1, ,Ref: 1,Ref: 1, ,Ref: 1, , , , , , 
Astudillo,Charles,2/17/2023,U20MF,Ref: 1, , , , , , , , , , , 
Astudillo,Charles,2/18/2023,U20ME, , ,Ref: 2,Ref: 2, , , , , , , , 
Astudillo,Charles,2/18/2023,U20WF,Ref: 1, , , , , , ,Ref: 1, , , , 
Astudillo,Charles,2/19/2023,U17MF,Ref: 1, ,Ref: 2,Ref: 2, , , , , , , , 
Astudillo,Charles,2/19/2023,U20WE,Ref: 1, , , , , , ,Video: 1, , , , 
Astudillo,Charles,2/20/2023,U17ME,Ref: 2, ,Ref: 3,Ref: 1, , , ,Video: 1, ,Video: 1, , 
Astudillo,Charles,3/3/2023,U16ME,Ref: 1,,Ref: 2,Ref: 2, ,Ref: 1,Ref: 1,Video: 1,Ref: 1,Video: 1, , 
Astudillo,Charles,3/4/2023,Y12MF,Ref: 1,, , , , , , , , , , 
Astudillo,Charles,3/4/2023,Y14WF,Ref: 1,,Ref: 3,Ref: 4, ,Ref: 1,Ref: 1, , , , , 
Astudillo,Charles,3/5/2023,Y12ME, ,, , , , , , ,Video: 1,Video: 1, ,Video: 1
Astudillo,Charles,3/5/2023,Y14WE,Ref: 1,,Ref: 2, , , ,Ref: 1, ,Video: 2,Video: 1, , 
Astudillo,Charles,3/6/2023,U16MF,Ref: 2,,Ref: 2,Ref: 2, , ,Ref: 1,Ref: 1, , , , 
Astudillo,Charles,4/22/2023,U19WF,Ref: 1,, , , , , , , , , , 
